level_0,index,Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR,InD Shift,TNR,balanced_accuracy
1488,1488,NICO,kNN,val_optimal,True,True,autumn,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1489,1489,NICO,kNN,val_optimal,True,True,autumn,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1490,1490,NICO,kNN,val_optimal,True,True,brightness,0.759,ind_test,0.78975,0.774375
1491,1491,NICO,kNN,val_optimal,True,True,brightness,0.759,ind_val,0.8201666666666667,0.7895833333333333
1492,1492,NICO,kNN,val_optimal,True,True,contrast,0.8737272727272727,ind_test,0.78975,0.8317386363636363
1493,1493,NICO,kNN,val_optimal,True,True,contrast,0.8737272727272727,ind_val,0.8201666666666667,0.8469469696969697
1494,1494,NICO,kNN,val_optimal,True,True,grass,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1495,1495,NICO,kNN,val_optimal,True,True,grass,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1496,1496,NICO,kNN,val_optimal,True,True,hue,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1497,1497,NICO,kNN,val_optimal,True,True,hue,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1498,1498,NICO,kNN,val_optimal,True,True,multnoise,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1499,1499,NICO,kNN,val_optimal,True,True,multnoise,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1500,1500,NICO,kNN,val_optimal,True,True,noise,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1501,1501,NICO,kNN,val_optimal,True,True,noise,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1502,1502,NICO,kNN,val_optimal,True,True,outdoor,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1503,1503,NICO,kNN,val_optimal,True,True,outdoor,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1504,1504,NICO,kNN,val_optimal,True,True,rock,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1505,1505,NICO,kNN,val_optimal,True,True,rock,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1506,1506,NICO,kNN,val_optimal,True,True,saltpepper,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1507,1507,NICO,kNN,val_optimal,True,True,saltpepper,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1508,1508,NICO,kNN,val_optimal,True,True,smear,0.8138181818181818,ind_test,0.78975,0.8017840909090909
1509,1509,NICO,kNN,val_optimal,True,True,smear,0.8138181818181818,ind_val,0.8201666666666667,0.8169924242424242
1510,1510,NICO,kNN,val_optimal,True,True,water,0.9090909090909091,ind_test,0.78975,0.8494204545454545
1511,1511,NICO,kNN,val_optimal,True,True,water,0.9090909090909091,ind_val,0.8201666666666667,0.8646287878787879
1512,1512,Office31,Energy,ind_span,False,False,brightness,0.001,ind_test,0.98,0.4905
1513,1513,Office31,Energy,ind_span,False,False,brightness,0.001,ind_val,0.98,0.4905
1514,1514,Office31,Energy,ind_span,False,False,contrast,0.015,ind_test,0.98,0.4975
1515,1515,Office31,Energy,ind_span,False,False,contrast,0.015,ind_val,0.98,0.4975
1516,1516,Office31,Energy,ind_span,False,False,dslr,0.0,ind_test,0.98,0.49
1517,1517,Office31,Energy,ind_span,False,False,dslr,0.0,ind_val,0.98,0.49
1518,1518,Office31,Energy,ind_span,False,False,hue,0.03,ind_test,0.98,0.505
1519,1519,Office31,Energy,ind_span,False,False,hue,0.03,ind_val,0.98,0.505
1520,1520,Office31,Energy,ind_span,False,False,multnoise,1.0,ind_test,0.98,0.99
1521,1521,Office31,Energy,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
1522,1522,Office31,Energy,ind_span,False,False,noise,0.038,ind_test,0.98,0.509
1523,1523,Office31,Energy,ind_span,False,False,noise,0.038,ind_val,0.98,0.509
1524,1524,Office31,Energy,ind_span,False,False,saltpepper,1.0,ind_test,0.98,0.99
1525,1525,Office31,Energy,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
1526,1526,Office31,Energy,ind_span,False,False,smear,0.146,ind_test,0.98,0.563
1527,1527,Office31,Energy,ind_span,False,False,smear,0.146,ind_val,0.98,0.563
1528,1528,Office31,Energy,ind_span,False,False,webcam,0.0,ind_test,0.98,0.49
1529,1529,Office31,Energy,ind_span,False,False,webcam,0.0,ind_val,0.98,0.49
1530,1530,Office31,Energy,ind_span,True,False,brightness,0.001,ind_test,0.915,0.458
1531,1531,Office31,Energy,ind_span,True,False,brightness,0.001,ind_val,0.934,0.4675
1532,1532,Office31,Energy,ind_span,True,False,contrast,0.902,ind_test,0.915,0.9085000000000001
1533,1533,Office31,Energy,ind_span,True,False,contrast,0.902,ind_val,0.934,0.918
1534,1534,Office31,Energy,ind_span,True,False,dslr,0.0,ind_test,0.915,0.4575
1535,1535,Office31,Energy,ind_span,True,False,dslr,0.0,ind_val,0.934,0.467
1536,1536,Office31,Energy,ind_span,True,False,hue,0.852,ind_test,0.915,0.8835
1537,1537,Office31,Energy,ind_span,True,False,hue,0.852,ind_val,0.934,0.893
1538,1538,Office31,Energy,ind_span,True,False,multnoise,1.0,ind_test,0.915,0.9575
1539,1539,Office31,Energy,ind_span,True,False,multnoise,1.0,ind_val,0.934,0.9670000000000001
1540,1540,Office31,Energy,ind_span,True,False,noise,0.038,ind_test,0.915,0.47650000000000003
1541,1541,Office31,Energy,ind_span,True,False,noise,0.038,ind_val,0.934,0.48600000000000004
1542,1542,Office31,Energy,ind_span,True,False,saltpepper,1.0,ind_test,0.915,0.9575
1543,1543,Office31,Energy,ind_span,True,False,saltpepper,1.0,ind_val,0.934,0.9670000000000001
1544,1544,Office31,Energy,ind_span,True,False,smear,0.724,ind_test,0.915,0.8195
1545,1545,Office31,Energy,ind_span,True,False,smear,0.724,ind_val,0.934,0.829
1546,1546,Office31,Energy,ind_span,True,False,webcam,0.0,ind_test,0.915,0.4575
1547,1547,Office31,Energy,ind_span,True,False,webcam,0.0,ind_val,0.934,0.467
1548,1548,Office31,Energy,ind_span,True,True,brightness,0.001125,ind_test,0.9162222222222223,0.45867361111111116
1549,1549,Office31,Energy,ind_span,True,True,brightness,0.001125,ind_val,0.9332222222222222,0.4671736111111111
1550,1550,Office31,Energy,ind_span,True,True,contrast,0.899375,ind_test,0.9162222222222223,0.9077986111111112
1551,1551,Office31,Energy,ind_span,True,True,contrast,0.899375,ind_val,0.9332222222222222,0.9162986111111111
1552,1552,Office31,Energy,ind_span,True,True,dslr,0.00075,ind_test,0.9162222222222223,0.45848611111111115
1553,1553,Office31,Energy,ind_span,True,True,dslr,0.00075,ind_val,0.9332222222222222,0.4669861111111111
1554,1554,Office31,Energy,ind_span,True,True,hue,0.853625,ind_test,0.9162222222222223,0.8849236111111112
1555,1555,Office31,Energy,ind_span,True,True,hue,0.853625,ind_val,0.9332222222222222,0.8934236111111111
1556,1556,Office31,Energy,ind_span,True,True,multnoise,1.0,ind_test,0.9162222222222223,0.9581111111111111
1557,1557,Office31,Energy,ind_span,True,True,multnoise,1.0,ind_val,0.9332222222222222,0.9666111111111111
1558,1558,Office31,Energy,ind_span,True,True,noise,0.055375,ind_test,0.9162222222222223,0.4857986111111111
1559,1559,Office31,Energy,ind_span,True,True,noise,0.055375,ind_val,0.9332222222222222,0.49429861111111106
1560,1560,Office31,Energy,ind_span,True,True,saltpepper,1.0,ind_test,0.9162222222222223,0.9581111111111111
1561,1561,Office31,Energy,ind_span,True,True,saltpepper,1.0,ind_val,0.9332222222222222,0.9666111111111111
1562,1562,Office31,Energy,ind_span,True,True,smear,0.72475,ind_test,0.9162222222222223,0.8204861111111111
1563,1563,Office31,Energy,ind_span,True,True,smear,0.72475,ind_val,0.9332222222222222,0.8289861111111111
1564,1564,Office31,Energy,ind_span,True,True,webcam,0.0,ind_test,0.9162222222222223,0.45811111111111114
1565,1565,Office31,Energy,ind_span,True,True,webcam,0.0,ind_val,0.9332222222222222,0.4666111111111111
1566,1566,Office31,Energy,val_optimal,False,False,brightness,0.23975,ind_test,0.6501111111111111,0.44493055555555555
1567,1567,Office31,Energy,val_optimal,False,False,brightness,0.23975,ind_val,0.6615555555555556,0.4506527777777778
1568,1568,Office31,Energy,val_optimal,False,False,contrast,0.338625,ind_test,0.6501111111111111,0.4943680555555555
1569,1569,Office31,Energy,val_optimal,False,False,contrast,0.338625,ind_val,0.6615555555555556,0.5000902777777778
1570,1570,Office31,Energy,val_optimal,False,False,dslr,0.23375,ind_test,0.6501111111111111,0.44193055555555555
1571,1571,Office31,Energy,val_optimal,False,False,dslr,0.23375,ind_val,0.6615555555555556,0.4476527777777778
1572,1572,Office31,Energy,val_optimal,False,False,hue,0.357625,ind_test,0.6501111111111111,0.5038680555555556
1573,1573,Office31,Energy,val_optimal,False,False,hue,0.357625,ind_val,0.6615555555555556,0.5095902777777778
1574,1574,Office31,Energy,val_optimal,False,False,multnoise,0.49125,ind_test,0.6501111111111111,0.5706805555555555
1575,1575,Office31,Energy,val_optimal,False,False,multnoise,0.49125,ind_val,0.6615555555555556,0.5764027777777778
1576,1576,Office31,Energy,val_optimal,False,False,noise,0.290875,ind_test,0.6501111111111111,0.47049305555555554
1577,1577,Office31,Energy,val_optimal,False,False,noise,0.290875,ind_val,0.6615555555555556,0.4762152777777778
1578,1578,Office31,Energy,val_optimal,False,False,saltpepper,0.5,ind_test,0.6501111111111111,0.5750555555555555
1579,1579,Office31,Energy,val_optimal,False,False,saltpepper,0.5,ind_val,0.6615555555555556,0.5807777777777778
1580,1580,Office31,Energy,val_optimal,False,False,smear,0.376625,ind_test,0.6501111111111111,0.5133680555555555
1581,1581,Office31,Energy,val_optimal,False,False,smear,0.376625,ind_val,0.6615555555555556,0.5190902777777777
1582,1582,Office31,Energy,val_optimal,False,False,webcam,0.30325,ind_test,0.6501111111111111,0.47668055555555555
1583,1583,Office31,Energy,val_optimal,False,False,webcam,0.30325,ind_val,0.6615555555555556,0.4824027777777778
1584,1584,Office31,Energy,val_optimal,True,False,brightness,0.23975,ind_test,0.6326666666666667,0.43620833333333336
1585,1585,Office31,Energy,val_optimal,True,False,brightness,0.23975,ind_val,0.6431111111111111,0.44143055555555555
1586,1586,Office31,Energy,val_optimal,True,False,contrast,0.633125,ind_test,0.6326666666666667,0.6328958333333334
1587,1587,Office31,Energy,val_optimal,True,False,contrast,0.633125,ind_val,0.6431111111111111,0.6381180555555556
1588,1588,Office31,Energy,val_optimal,True,False,dslr,0.23375,ind_test,0.6326666666666667,0.43320833333333336
1589,1589,Office31,Energy,val_optimal,True,False,dslr,0.23375,ind_val,0.6431111111111111,0.43843055555555555
1590,1590,Office31,Energy,val_optimal,True,False,hue,0.605625,ind_test,0.6326666666666667,0.6191458333333333
1591,1591,Office31,Energy,val_optimal,True,False,hue,0.605625,ind_val,0.6431111111111111,0.6243680555555555
1592,1592,Office31,Energy,val_optimal,True,False,multnoise,0.49125,ind_test,0.6326666666666667,0.5619583333333333
1593,1593,Office31,Energy,val_optimal,True,False,multnoise,0.49125,ind_val,0.6431111111111111,0.5671805555555556
1594,1594,Office31,Energy,val_optimal,True,False,noise,0.290875,ind_test,0.6326666666666667,0.46177083333333335
1595,1595,Office31,Energy,val_optimal,True,False,noise,0.290875,ind_val,0.6431111111111111,0.46699305555555554
1596,1596,Office31,Energy,val_optimal,True,False,saltpepper,0.5,ind_test,0.6326666666666667,0.5663333333333334
1597,1597,Office31,Energy,val_optimal,True,False,saltpepper,0.5,ind_val,0.6431111111111111,0.5715555555555556
1598,1598,Office31,Energy,val_optimal,True,False,smear,0.576125,ind_test,0.6326666666666667,0.6043958333333334
1599,1599,Office31,Energy,val_optimal,True,False,smear,0.576125,ind_val,0.6431111111111111,0.6096180555555555
1600,1600,Office31,Energy,val_optimal,True,False,webcam,0.30325,ind_test,0.6326666666666667,0.46795833333333337
1601,1601,Office31,Energy,val_optimal,True,False,webcam,0.30325,ind_val,0.6431111111111111,0.47318055555555555
1602,1602,Office31,Energy,val_optimal,True,True,brightness,0.325875,ind_test,0.5833333333333334,0.4546041666666667
1603,1603,Office31,Energy,val_optimal,True,True,brightness,0.325875,ind_val,0.6004444444444444,0.46315972222222224
1604,1604,Office31,Energy,val_optimal,True,True,contrast,0.609875,ind_test,0.5833333333333334,0.5966041666666666
1605,1605,Office31,Energy,val_optimal,True,True,contrast,0.609875,ind_val,0.6004444444444444,0.6051597222222223
1606,1606,Office31,Energy,val_optimal,True,True,dslr,0.275,ind_test,0.5833333333333334,0.4291666666666667
1607,1607,Office31,Energy,val_optimal,True,True,dslr,0.275,ind_val,0.6004444444444444,0.43772222222222223
1608,1608,Office31,Energy,val_optimal,True,True,hue,0.595125,ind_test,0.5833333333333334,0.5892291666666667
1609,1609,Office31,Energy,val_optimal,True,True,hue,0.595125,ind_val,0.6004444444444444,0.5977847222222222
1610,1610,Office31,Energy,val_optimal,True,True,multnoise,0.5,ind_test,0.5833333333333334,0.5416666666666667
1611,1611,Office31,Energy,val_optimal,True,True,multnoise,0.5,ind_val,0.6004444444444444,0.5502222222222222
1612,1612,Office31,Energy,val_optimal,True,True,noise,0.33875,ind_test,0.5833333333333334,0.4610416666666667
1613,1613,Office31,Energy,val_optimal,True,True,noise,0.33875,ind_val,0.6004444444444444,0.4695972222222222
1614,1614,Office31,Energy,val_optimal,True,True,saltpepper,0.5,ind_test,0.5833333333333334,0.5416666666666667
1615,1615,Office31,Energy,val_optimal,True,True,saltpepper,0.5,ind_val,0.6004444444444444,0.5502222222222222
1616,1616,Office31,Energy,val_optimal,True,True,smear,0.5555,ind_test,0.5833333333333334,0.5694166666666667
1617,1617,Office31,Energy,val_optimal,True,True,smear,0.5555,ind_val,0.6004444444444444,0.5779722222222222
1618,1618,Office31,Energy,val_optimal,True,True,webcam,0.381125,ind_test,0.5833333333333334,0.4822291666666667
1619,1619,Office31,Energy,val_optimal,True,True,webcam,0.381125,ind_val,0.6004444444444444,0.49078472222222225
1620,1620,Office31,Entropy,ind_span,False,False,brightness,0.0,ind_test,0.986,0.493
1621,1621,Office31,Entropy,ind_span,False,False,brightness,0.0,ind_val,0.98,0.49
1622,1622,Office31,Entropy,ind_span,False,False,contrast,0.01,ind_test,0.986,0.498
1623,1623,Office31,Entropy,ind_span,False,False,contrast,0.01,ind_val,0.98,0.495
1624,1624,Office31,Entropy,ind_span,False,False,dslr,0.009,ind_test,0.986,0.4975
1625,1625,Office31,Entropy,ind_span,False,False,dslr,0.009,ind_val,0.98,0.4945
1626,1626,Office31,Entropy,ind_span,False,False,hue,0.022,ind_test,0.986,0.504
1627,1627,Office31,Entropy,ind_span,False,False,hue,0.022,ind_val,0.98,0.501
1628,1628,Office31,Entropy,ind_span,False,False,multnoise,1.0,ind_test,0.986,0.993
1629,1629,Office31,Entropy,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
1630,1630,Office31,Entropy,ind_span,False,False,noise,0.235,ind_test,0.986,0.6105
1631,1631,Office31,Entropy,ind_span,False,False,noise,0.235,ind_val,0.98,0.6074999999999999
1632,1632,Office31,Entropy,ind_span,False,False,saltpepper,1.0,ind_test,0.986,0.993
1633,1633,Office31,Entropy,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
1634,1634,Office31,Entropy,ind_span,False,False,smear,0.16,ind_test,0.986,0.573
1635,1635,Office31,Entropy,ind_span,False,False,smear,0.16,ind_val,0.98,0.57
1636,1636,Office31,Entropy,ind_span,False,False,webcam,0.0,ind_test,0.986,0.493
1637,1637,Office31,Entropy,ind_span,False,False,webcam,0.0,ind_val,0.98,0.49
1638,1638,Office31,Entropy,ind_span,True,False,brightness,0.0,ind_test,0.897,0.4485
1639,1639,Office31,Entropy,ind_span,True,False,brightness,0.0,ind_val,0.93,0.465
1640,1640,Office31,Entropy,ind_span,True,False,contrast,0.878,ind_test,0.897,0.8875
1641,1641,Office31,Entropy,ind_span,True,False,contrast,0.878,ind_val,0.93,0.904
1642,1642,Office31,Entropy,ind_span,True,False,dslr,0.009,ind_test,0.897,0.453
1643,1643,Office31,Entropy,ind_span,True,False,dslr,0.009,ind_val,0.93,0.46950000000000003
1644,1644,Office31,Entropy,ind_span,True,False,hue,0.826,ind_test,0.897,0.8614999999999999
1645,1645,Office31,Entropy,ind_span,True,False,hue,0.826,ind_val,0.93,0.878
1646,1646,Office31,Entropy,ind_span,True,False,multnoise,1.0,ind_test,0.897,0.9485
1647,1647,Office31,Entropy,ind_span,True,False,multnoise,1.0,ind_val,0.93,0.9650000000000001
1648,1648,Office31,Entropy,ind_span,True,False,noise,0.235,ind_test,0.897,0.5660000000000001
1649,1649,Office31,Entropy,ind_span,True,False,noise,0.235,ind_val,0.93,0.5825
1650,1650,Office31,Entropy,ind_span,True,False,saltpepper,1.0,ind_test,0.897,0.9485
1651,1651,Office31,Entropy,ind_span,True,False,saltpepper,1.0,ind_val,0.93,0.9650000000000001
1652,1652,Office31,Entropy,ind_span,True,False,smear,0.688,ind_test,0.897,0.7925
1653,1653,Office31,Entropy,ind_span,True,False,smear,0.688,ind_val,0.93,0.8089999999999999
1654,1654,Office31,Entropy,ind_span,True,False,webcam,0.0,ind_test,0.897,0.4485
1655,1655,Office31,Entropy,ind_span,True,False,webcam,0.0,ind_val,0.93,0.465
1656,1656,Office31,Entropy,ind_span,True,True,brightness,0.0,ind_test,0.8972222222222223,0.4486111111111111
1657,1657,Office31,Entropy,ind_span,True,True,brightness,0.0,ind_val,0.9292222222222222,0.4646111111111111
1658,1658,Office31,Entropy,ind_span,True,True,contrast,0.879375,ind_test,0.8972222222222223,0.8882986111111111
1659,1659,Office31,Entropy,ind_span,True,True,contrast,0.879375,ind_val,0.9292222222222222,0.9042986111111111
1660,1660,Office31,Entropy,ind_span,True,True,dslr,0.0135,ind_test,0.8972222222222223,0.4553611111111111
1661,1661,Office31,Entropy,ind_span,True,True,dslr,0.0135,ind_val,0.9292222222222222,0.47136111111111106
1662,1662,Office31,Entropy,ind_span,True,True,hue,0.828125,ind_test,0.8972222222222223,0.8626736111111111
1663,1663,Office31,Entropy,ind_span,True,True,hue,0.828125,ind_val,0.9292222222222222,0.8786736111111111
1664,1664,Office31,Entropy,ind_span,True,True,multnoise,1.0,ind_test,0.8972222222222223,0.9486111111111111
1665,1665,Office31,Entropy,ind_span,True,True,multnoise,1.0,ind_val,0.9292222222222222,0.9646111111111111
1666,1666,Office31,Entropy,ind_span,True,True,noise,0.245125,ind_test,0.8972222222222223,0.5711736111111111
1667,1667,Office31,Entropy,ind_span,True,True,noise,0.245125,ind_val,0.9292222222222222,0.5871736111111111
1668,1668,Office31,Entropy,ind_span,True,True,saltpepper,1.0,ind_test,0.8972222222222223,0.9486111111111111
1669,1669,Office31,Entropy,ind_span,True,True,saltpepper,1.0,ind_val,0.9292222222222222,0.9646111111111111
1670,1670,Office31,Entropy,ind_span,True,True,smear,0.692375,ind_test,0.8972222222222223,0.7947986111111112
1671,1671,Office31,Entropy,ind_span,True,True,smear,0.692375,ind_val,0.9292222222222222,0.8107986111111111
1672,1672,Office31,Entropy,ind_span,True,True,webcam,0.0,ind_test,0.8972222222222223,0.4486111111111111
1673,1673,Office31,Entropy,ind_span,True,True,webcam,0.0,ind_val,0.9292222222222222,0.4646111111111111
1674,1674,Office31,Entropy,val_optimal,False,False,brightness,0.25375,ind_test,0.6444444444444445,0.44909722222222226
1675,1675,Office31,Entropy,val_optimal,False,False,brightness,0.25375,ind_val,0.6563333333333333,0.4550416666666667
1676,1676,Office31,Entropy,val_optimal,False,False,contrast,0.312,ind_test,0.6444444444444445,0.4782222222222222
1677,1677,Office31,Entropy,val_optimal,False,False,contrast,0.312,ind_val,0.6563333333333333,0.48416666666666663
1678,1678,Office31,Entropy,val_optimal,False,False,dslr,0.243625,ind_test,0.6444444444444445,0.44403472222222223
1679,1679,Office31,Entropy,val_optimal,False,False,dslr,0.243625,ind_val,0.6563333333333333,0.44997916666666665
1680,1680,Office31,Entropy,val_optimal,False,False,hue,0.348375,ind_test,0.6444444444444445,0.49640972222222224
1681,1681,Office31,Entropy,val_optimal,False,False,hue,0.348375,ind_val,0.6563333333333333,0.5023541666666667
1682,1682,Office31,Entropy,val_optimal,False,False,multnoise,0.499125,ind_test,0.6444444444444445,0.5717847222222222
1683,1683,Office31,Entropy,val_optimal,False,False,multnoise,0.499125,ind_val,0.6563333333333333,0.5777291666666666
1684,1684,Office31,Entropy,val_optimal,False,False,noise,0.26325,ind_test,0.6444444444444445,0.45384722222222224
1685,1685,Office31,Entropy,val_optimal,False,False,noise,0.26325,ind_val,0.6563333333333333,0.45979166666666665
1686,1686,Office31,Entropy,val_optimal,False,False,saltpepper,0.5,ind_test,0.6444444444444445,0.5722222222222222
1687,1687,Office31,Entropy,val_optimal,False,False,saltpepper,0.5,ind_val,0.6563333333333333,0.5781666666666667
1688,1688,Office31,Entropy,val_optimal,False,False,smear,0.374375,ind_test,0.6444444444444445,0.5094097222222222
1689,1689,Office31,Entropy,val_optimal,False,False,smear,0.374375,ind_val,0.6563333333333333,0.5153541666666667
1690,1690,Office31,Entropy,val_optimal,False,False,webcam,0.2425,ind_test,0.6444444444444445,0.44347222222222227
1691,1691,Office31,Entropy,val_optimal,False,False,webcam,0.2425,ind_val,0.6563333333333333,0.4494166666666667
1692,1692,Office31,Entropy,val_optimal,True,False,brightness,0.25375,ind_test,0.6163333333333333,0.43504166666666666
1693,1693,Office31,Entropy,val_optimal,True,False,brightness,0.25375,ind_val,0.6416666666666667,0.4477083333333334
1694,1694,Office31,Entropy,val_optimal,True,False,contrast,0.6475,ind_test,0.6163333333333333,0.6319166666666667
1695,1695,Office31,Entropy,val_optimal,True,False,contrast,0.6475,ind_val,0.6416666666666667,0.6445833333333333
1696,1696,Office31,Entropy,val_optimal,True,False,dslr,0.243625,ind_test,0.6163333333333333,0.42997916666666663
1697,1697,Office31,Entropy,val_optimal,True,False,dslr,0.243625,ind_val,0.6416666666666667,0.44264583333333335
1698,1698,Office31,Entropy,val_optimal,True,False,hue,0.604875,ind_test,0.6163333333333333,0.6106041666666666
1699,1699,Office31,Entropy,val_optimal,True,False,hue,0.604875,ind_val,0.6416666666666667,0.6232708333333334
1700,1700,Office31,Entropy,val_optimal,True,False,multnoise,0.499125,ind_test,0.6163333333333333,0.5577291666666666
1701,1701,Office31,Entropy,val_optimal,True,False,multnoise,0.499125,ind_val,0.6416666666666667,0.5703958333333333
1702,1702,Office31,Entropy,val_optimal,True,False,noise,0.26325,ind_test,0.6163333333333333,0.43979166666666664
1703,1703,Office31,Entropy,val_optimal,True,False,noise,0.26325,ind_val,0.6416666666666667,0.45245833333333335
1704,1704,Office31,Entropy,val_optimal,True,False,saltpepper,0.5,ind_test,0.6163333333333333,0.5581666666666667
1705,1705,Office31,Entropy,val_optimal,True,False,saltpepper,0.5,ind_val,0.6416666666666667,0.5708333333333333
1706,1706,Office31,Entropy,val_optimal,True,False,smear,0.569875,ind_test,0.6163333333333333,0.5931041666666667
1707,1707,Office31,Entropy,val_optimal,True,False,smear,0.569875,ind_val,0.6416666666666667,0.6057708333333334
1708,1708,Office31,Entropy,val_optimal,True,False,webcam,0.2425,ind_test,0.6163333333333333,0.42941666666666667
1709,1709,Office31,Entropy,val_optimal,True,False,webcam,0.2425,ind_val,0.6416666666666667,0.4420833333333334
1710,1710,Office31,Entropy,val_optimal,True,True,brightness,0.225625,ind_test,0.6304444444444445,0.4280347222222222
1711,1711,Office31,Entropy,val_optimal,True,True,brightness,0.225625,ind_val,0.656,0.4408125
1712,1712,Office31,Entropy,val_optimal,True,True,contrast,0.6555,ind_test,0.6304444444444445,0.6429722222222223
1713,1713,Office31,Entropy,val_optimal,True,True,contrast,0.6555,ind_val,0.656,0.65575
1714,1714,Office31,Entropy,val_optimal,True,True,dslr,0.24325,ind_test,0.6304444444444445,0.4368472222222222
1715,1715,Office31,Entropy,val_optimal,True,True,dslr,0.24325,ind_val,0.656,0.449625
1716,1716,Office31,Entropy,val_optimal,True,True,hue,0.60275,ind_test,0.6304444444444445,0.6165972222222222
1717,1717,Office31,Entropy,val_optimal,True,True,hue,0.60275,ind_val,0.656,0.629375
1718,1718,Office31,Entropy,val_optimal,True,True,multnoise,0.5,ind_test,0.6304444444444445,0.5652222222222223
1719,1719,Office31,Entropy,val_optimal,True,True,multnoise,0.5,ind_val,0.656,0.5780000000000001
1720,1720,Office31,Entropy,val_optimal,True,True,noise,0.276125,ind_test,0.6304444444444445,0.45328472222222227
1721,1721,Office31,Entropy,val_optimal,True,True,noise,0.276125,ind_val,0.656,0.46606250000000005
1722,1722,Office31,Entropy,val_optimal,True,True,saltpepper,0.5,ind_test,0.6304444444444445,0.5652222222222223
1723,1723,Office31,Entropy,val_optimal,True,True,saltpepper,0.5,ind_val,0.656,0.5780000000000001
1724,1724,Office31,Entropy,val_optimal,True,True,smear,0.577625,ind_test,0.6304444444444445,0.6040347222222222
1725,1725,Office31,Entropy,val_optimal,True,True,smear,0.577625,ind_val,0.656,0.6168125
1726,1726,Office31,Entropy,val_optimal,True,True,webcam,0.2145,ind_test,0.6304444444444445,0.42247222222222225
1727,1727,Office31,Entropy,val_optimal,True,True,webcam,0.2145,ind_val,0.656,0.43525
1728,1728,Office31,GradNorm,ind_span,False,False,brightness,0.994,ind_test,0.964,0.979
1729,1729,Office31,GradNorm,ind_span,False,False,brightness,0.994,ind_val,0.98,0.987
1730,1730,Office31,GradNorm,ind_span,False,False,contrast,0.03,ind_test,0.964,0.497
1731,1731,Office31,GradNorm,ind_span,False,False,contrast,0.03,ind_val,0.98,0.505
1732,1732,Office31,GradNorm,ind_span,False,False,dslr,0.268,ind_test,0.964,0.616
1733,1733,Office31,GradNorm,ind_span,False,False,dslr,0.268,ind_val,0.98,0.624
1734,1734,Office31,GradNorm,ind_span,False,False,hue,0.089,ind_test,0.964,0.5265
1735,1735,Office31,GradNorm,ind_span,False,False,hue,0.089,ind_val,0.98,0.5345
1736,1736,Office31,GradNorm,ind_span,False,False,multnoise,0.918,ind_test,0.964,0.9410000000000001
1737,1737,Office31,GradNorm,ind_span,False,False,multnoise,0.918,ind_val,0.98,0.9490000000000001
1738,1738,Office31,GradNorm,ind_span,False,False,noise,0.377,ind_test,0.964,0.6705
1739,1739,Office31,GradNorm,ind_span,False,False,noise,0.377,ind_val,0.98,0.6785
1740,1740,Office31,GradNorm,ind_span,False,False,saltpepper,0.581,ind_test,0.964,0.7725
1741,1741,Office31,GradNorm,ind_span,False,False,saltpepper,0.581,ind_val,0.98,0.7805
1742,1742,Office31,GradNorm,ind_span,False,False,smear,0.079,ind_test,0.964,0.5215
1743,1743,Office31,GradNorm,ind_span,False,False,smear,0.079,ind_val,0.98,0.5295
1744,1744,Office31,GradNorm,ind_span,False,False,webcam,0.439,ind_test,0.964,0.7015
1745,1745,Office31,GradNorm,ind_span,False,False,webcam,0.439,ind_val,0.98,0.7095
1746,1746,Office31,GradNorm,ind_span,True,False,brightness,0.994,ind_test,0.897,0.9455
1747,1747,Office31,GradNorm,ind_span,True,False,brightness,0.994,ind_val,0.93,0.962
1748,1748,Office31,GradNorm,ind_span,True,False,contrast,0.905,ind_test,0.897,0.901
1749,1749,Office31,GradNorm,ind_span,True,False,contrast,0.905,ind_val,0.93,0.9175
1750,1750,Office31,GradNorm,ind_span,True,False,dslr,0.268,ind_test,0.897,0.5825
1751,1751,Office31,GradNorm,ind_span,True,False,dslr,0.268,ind_val,0.93,0.599
1752,1752,Office31,GradNorm,ind_span,True,False,hue,0.799,ind_test,0.897,0.8480000000000001
1753,1753,Office31,GradNorm,ind_span,True,False,hue,0.799,ind_val,0.93,0.8645
1754,1754,Office31,GradNorm,ind_span,True,False,multnoise,0.918,ind_test,0.897,0.9075
