Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k
NICO,GradNorm,grass,water,0.9887755102040816,0.03917378917378922,0.5139746496889355,ClassOrderSampler,5
NICO,GradNorm,grass,water,0.9842559674961909,0.03584229390681004,0.5100491307015005,ClusterSampler,5
NICO,GradNorm,grass,rock,0.9940476190476191,0.0480109739368999,0.5210292964922595,RandomSampler,5
NICO,GradNorm,grass,rock,0.9965928449744463,0.06566347469220246,0.5311281598333244,ClassOrderSampler,5
NICO,GradNorm,grass,rock,0.989010989010989,0.059556786703601095,0.5242838878572951,ClusterSampler,5
NICO,GradNorm,grass,grass,0.9872340425531915,0.03686635944700456,0.512050201000098,RandomSampler,5
NICO,GradNorm,grass,grass,0.9890444309190505,0.048758049678012894,0.5189012402985317,ClassOrderSampler,5
NICO,GradNorm,grass,grass,0.9836561743341404,0.04452690166975881,0.5140915380019496,ClusterSampler,5
NICO,GradNorm,grass,autumn,0.987934362934363,0.027649769585253448,0.5077920662598082,RandomSampler,5
NICO,GradNorm,grass,autumn,0.9893719806763285,0.03616042077580539,0.5127662007260669,ClassOrderSampler,5
NICO,GradNorm,grass,autumn,0.9850889850889851,0.033068783068783025,0.509078884078884,ClusterSampler,5
NICO,GradNorm,autumn,outdoor,0.8772218564845293,0.9358974358974359,0.9065596461909826,RandomSampler,5
NICO,GradNorm,autumn,outdoor,0.8743235117257967,0.16655196145905027,0.5204377365924235,ClassOrderSampler,5
NICO,GradNorm,autumn,outdoor,0.8696172248803827,0.16135734072022156,0.5154872828003021,ClusterSampler,5
NICO,GradNorm,autumn,water,0.8506625891946993,0.17760342368045645,0.5141330064375779,RandomSampler,5
NICO,GradNorm,autumn,water,0.851530612244898,0.18233618233618232,0.5169333972905401,ClassOrderSampler,5
NICO,GradNorm,autumn,water,0.8476383951244286,0.17706093189964156,0.512349663512035,ClusterSampler,5
NICO,GradNorm,autumn,rock,0.8826530612244898,0.15637860082304522,0.5195158310237675,RandomSampler,5
NICO,GradNorm,autumn,rock,0.8841567291311755,0.16552667578659375,0.5248417024588846,ClassOrderSampler,5
NICO,GradNorm,autumn,rock,0.8774302620456467,0.15512465373961215,0.5162774578926295,ClusterSampler,5
NICO,GradNorm,autumn,grass,0.8571428571428571,0.16774193548387095,0.512442396313364,RandomSampler,5
NICO,GradNorm,autumn,grass,0.8581862446743761,0.1738730450781969,0.5160296448762864,ClassOrderSampler,5
NICO,GradNorm,autumn,grass,0.8535108958837773,0.16697588126159557,0.5102433885726865,ClusterSampler,5
NICO,GradNorm,autumn,autumn,0.8296332046332047,0.1711652402896643,0.5003992224614344,RandomSampler,5
NICO,GradNorm,autumn,autumn,0.8304347826086956,0.1755424063116371,0.5029885944601664,ClassOrderSampler,5
NICO,GradNorm,autumn,autumn,0.8268398268398268,0.17063492063492058,0.4987373737373737,ClusterSampler,5
NICO,Entropy,outdoor,outdoor,0.9705152079453755,1.0,0.9852576039726877,RandomSampler,-1
NICO,Entropy,outdoor,outdoor,0.9673855865334035,0.07934238741958544,0.5233639869764944,ClassOrderSampler,-1
NICO,Entropy,outdoor,outdoor,0.9694254085397996,0.07697790449037778,0.5232016565150888,ClusterSampler,-1
NICO,Entropy,outdoor,outdoor,0.9668769716088328,0.07868383404864088,0.5227804028287368,SequentialSampler,-1
NICO,Entropy,outdoor,water,0.9905660377358491,0.04749478079331937,0.5190304092645842,RandomSampler,-1
NICO,Entropy,outdoor,water,0.9900744416873449,0.04699738903394257,0.5185359153606437,ClassOrderSampler,-1
NICO,Entropy,outdoor,water,0.9920437593237196,0.04533611255862424,0.5186899359411719,ClusterSampler,-1
NICO,Entropy,outdoor,water,0.9895833333333334,0.04649947753396033,0.5180414054336469,SequentialSampler,-1
NICO,Entropy,outdoor,rock,0.9765100671140939,0.05580608793686581,0.5161580775254799,RandomSampler,-1
NICO,Entropy,outdoor,rock,0.9761461051062243,0.055273547659334454,0.5157098263827794,ClassOrderSampler,-1
NICO,Entropy,outdoor,rock,0.9776035834266518,0.05346088913899827,0.515532236282825,ClusterSampler,-1
NICO,Entropy,outdoor,rock,0.9757824143070045,0.05474040632054178,0.5152614103137731,SequentialSampler,-1
NICO,Entropy,outdoor,grass,0.984920292977165,0.05542986425339369,0.5201750786152793,RandomSampler,-1
NICO,Entropy,outdoor,grass,0.9844961240310077,0.05489530277306165,0.5196957134020347,ClassOrderSampler,-1
NICO,Entropy,outdoor,grass,0.9861949956859362,0.05307735742518349,0.5196361765555598,ClusterSampler,-1
NICO,Entropy,outdoor,grass,0.9840723202755058,0.05436013590033972,0.5192162280879228,SequentialSampler,-1
NICO,Entropy,outdoor,autumn,0.9868241708314403,0.05858854860186413,0.5227063597166521,RandomSampler,-1
NICO,Entropy,outdoor,autumn,0.9863760217983651,0.057961359093937403,0.5221686904461513,ClassOrderSampler,-1
NICO,Entropy,outdoor,autumn,0.9881710646041856,0.05581395348837215,0.5219925090462789,ClusterSampler,-1
NICO,Entropy,outdoor,autumn,0.9859282796187018,0.05733333333333335,0.5216308064760176,SequentialSampler,-1
NICO,Entropy,water,outdoor,0.9500310366232154,1.0,0.9750155183116077,RandomSampler,-1
NICO,Entropy,water,outdoor,0.9484481851657023,0.10078627591136524,0.5246172305385337,ClassOrderSampler,-1
NICO,Entropy,water,outdoor,0.9504480759093306,0.10121168923734858,0.5258298825733396,ClusterSampler,-1
NICO,Entropy,water,outdoor,0.9479495268138801,0.10014306151645203,0.524046294165166,SequentialSampler,-1
NICO,Entropy,water,water,0.9791459781529295,0.06315240083507312,0.5211491894940012,RandomSampler,-1
NICO,Entropy,water,water,0.9786600496277915,0.06266318537859006,0.5206616175031908,ClassOrderSampler,-1
NICO,Entropy,water,water,0.9806066633515664,0.06305367378843152,0.521830168569999,ClusterSampler,-1
NICO,Entropy,water,water,0.9781746031746031,0.06217345872518287,0.520174030949893,SequentialSampler,-1
NICO,Entropy,water,rock,0.9548844146159582,0.06989853438556937,0.5123914745007638,RandomSampler,-1
NICO,Entropy,water,rock,0.9545285128587402,0.0693739424703892,0.5119512276645647,ClassOrderSampler,-1
NICO,Entropy,water,rock,0.955953714072415,0.06978052898142939,0.5128671215269223,ClusterSampler,-1
NICO,Entropy,water,rock,0.9541728763040238,0.06884875846501126,0.5115108173845175,SequentialSampler,-1
NICO,Entropy,water,grass,0.9719948298147351,0.06617647058823528,0.5190856502014851,RandomSampler,-1
NICO,Entropy,water,grass,0.9715762273901809,0.06564799094510465,0.5186121091676428,ClassOrderSampler,-1
NICO,Entropy,water,grass,0.9732528041415013,0.06606437041219648,0.5196585872768489,ClusterSampler,-1
NICO,Entropy,water,grass,0.9711579853637538,0.06511891279728199,0.5181384490805179,SequentialSampler,-1
NICO,Entropy,water,autumn,0.9763743752839619,0.06524633821571235,0.5208103567498371,RandomSampler,-1
NICO,Entropy,water,autumn,0.9759309718437784,0.06462358427714854,0.5202772780604634,ClassOrderSampler,-1
NICO,Entropy,water,autumn,0.9777070063694268,0.06511627906976747,0.5214116427195972,ClusterSampler,-1
NICO,Entropy,water,autumn,0.9754879709487063,0.06399999999999995,0.5197439854743531,SequentialSampler,-1
NICO,Entropy,rock,outdoor,0.9593420235878336,1.0,0.9796710117939168,RandomSampler,-1
NICO,Entropy,rock,outdoor,0.9568648079957917,0.09077912794853471,0.5238219679721632,ClassOrderSampler,-1
NICO,Entropy,rock,outdoor,0.9588824459673169,0.09052031361368496,0.5247013797905009,ClusterSampler,-1
NICO,Entropy,rock,outdoor,0.9563617245005258,0.09012875536480691,0.5232452399326664,SequentialSampler,-1
NICO,Entropy,rock,water,0.9826216484607746,0.05741127348643005,0.5200164609736023,RandomSampler,-1
NICO,Entropy,rock,water,0.9821339950372209,0.05691906005221936,0.5195265275447201,ClassOrderSampler,-1
NICO,Entropy,rock,water,0.984087518647439,0.05680041688379367,0.5204439677656163,ClusterSampler,-1
NICO,Entropy,rock,water,0.9816468253968254,0.056426332288401215,0.5190365788426132,SequentialSampler,-1
NICO,Entropy,rock,rock,0.9627143922445935,0.0625704622322435,0.5126424272384185,RandomSampler,-1
NICO,Entropy,rock,rock,0.9623555721207604,0.0620417371686407,0.5121986546447006,ClassOrderSampler,-1
NICO,Entropy,rock,rock,0.9637924598730869,0.06190208216094539,0.5128472710170162,ClusterSampler,-1
NICO,Entropy,rock,rock,0.9619970193740686,0.06151241534988716,0.5117547173619779,SequentialSampler,-1
NICO,Entropy,rock,grass,0.978026712623869,0.06278280542986425,0.5204047590268666,RandomSampler,-1
NICO,Entropy,rock,grass,0.9776055124892334,0.06225240520656483,0.5199289588478991,ClassOrderSampler,-1
NICO,Entropy,rock,grass,0.9792924935289042,0.06211180124223603,0.5207021473855702,ClusterSampler,-1
NICO,Entropy,rock,grass,0.977184674989238,0.06172140430351081,0.5194530396463743,SequentialSampler,-1
NICO,Entropy,rock,autumn,0.9809177646524307,0.06324900133155797,0.5220833829919944,RandomSampler,-1
NICO,Entropy,rock,autumn,0.98047229791099,0.06262491672218518,0.5215486073165876,ClassOrderSampler,-1
NICO,Entropy,rock,autumn,0.9822565969062784,0.06245847176079733,0.5223575343335378,ClusterSampler,-1
NICO,Entropy,rock,autumn,0.9800272355878348,0.062000000000000055,0.5210136177939174,SequentialSampler,-1
NICO,Entropy,grass,outdoor,0.9528243327126009,1.0,0.9764121663563005,RandomSampler,-1
NICO,Entropy,grass,outdoor,0.9505523408732246,0.09721229449606861,0.5238823176846465,ClassOrderSampler,-1
NICO,Entropy,grass,outdoor,0.9525566684238271,0.097647897362794,0.5251022828933105,ClusterSampler,-1
NICO,Entropy,grass,outdoor,0.9500525762355415,0.09656652360515017,0.5233095499203458,SequentialSampler,-1
NICO,Entropy,grass,water,0.9801390268123138,0.06263048016701467,0.5213847534896643,RandomSampler,-1
NICO,Entropy,grass,water,0.9796526054590571,0.06214099216710178,0.5208967988130795,ClassOrderSampler,-1
NICO,Entropy,grass,water,0.9816011934361014,0.06253256904637827,0.5220668812412399,ClusterSampler,-1
NICO,Entropy,grass,water,0.9791666666666666,0.06165099268547547,0.520408829676071,SequentialSampler,-1
NICO,Entropy,grass,rock,0.9574944071588367,0.06820744081172492,0.5128509239852808,RandomSampler,-1
NICO,Entropy,grass,rock,0.9571375326127469,0.06768189509306266,0.5124097138529048,ClassOrderSampler,-1
NICO,Entropy,grass,rock,0.9585666293393057,0.06809229037704001,0.5133294598581728,ClusterSampler,-1
NICO,Entropy,grass,rock,0.9567809239940388,0.06715575620767489,0.5119683401008568,SequentialSampler,-1
NICO,Entropy,grass,grass,0.975441619991383,0.06561085972850678,0.5205262398599448,RandomSampler,-1
NICO,Entropy,grass,grass,0.9750215331610681,0.06508205998868133,0.5200517965748748,ClassOrderSampler,-1
NICO,Entropy,grass,grass,0.9767040552200172,0.06549971767363072,0.521101886446824,ClusterSampler,-1
NICO,Entropy,grass,grass,0.9746018080068877,0.0645526613816535,0.5195772346942706,SequentialSampler,-1
NICO,Entropy,grass,autumn,0.9772830531576556,0.06524633821571235,0.521264695686684,RandomSampler,-1
NICO,Entropy,grass,autumn,0.9768392370572208,0.06462358427714854,0.5207314106671846,ClassOrderSampler,-1
NICO,Entropy,grass,autumn,0.978616924476797,0.06511627906976747,0.5218666017732823,ClusterSampler,-1
NICO,Entropy,grass,autumn,0.976395823876532,0.06399999999999995,0.520197911938266,SequentialSampler,-1
NICO,Entropy,autumn,outdoor,0.9708255741775295,1.0,0.9854127870887648,RandomSampler,-1
NICO,Entropy,autumn,outdoor,0.9673855865334035,0.07862759113652606,0.5230065888349648,ClassOrderSampler,-1
NICO,Entropy,autumn,outdoor,0.9694254085397996,0.07626514611546686,0.5228452773276333,ClusterSampler,-1
NICO,Entropy,autumn,outdoor,0.9668769716088328,0.07796852646638053,0.5224227490376067,SequentialSampler,-1
NICO,Entropy,autumn,water,0.9905660377358491,0.04749478079331937,0.5190304092645842,RandomSampler,-1
NICO,Entropy,autumn,water,0.9900744416873449,0.04699738903394257,0.5185359153606437,ClassOrderSampler,-1
NICO,Entropy,autumn,water,0.9920437593237196,0.04533611255862424,0.5186899359411719,ClusterSampler,-1
NICO,Entropy,autumn,water,0.9895833333333334,0.04649947753396033,0.5180414054336469,SequentialSampler,-1
NICO,Entropy,autumn,rock,0.9776286353467561,0.055242390078917736,0.5164355127128369,RandomSampler,-1
NICO,Entropy,autumn,rock,0.9772642564293701,0.054709531866892314,0.5159868941481311,ClassOrderSampler,-1
NICO,Entropy,autumn,rock,0.9787234042553191,0.05289814293753514,0.5158107735964271,ClusterSampler,-1
NICO,Entropy,autumn,rock,0.9769001490312966,0.05417607223476295,0.5155381106330298,SequentialSampler,-1
NICO,Entropy,autumn,grass,0.984920292977165,0.05542986425339369,0.5201750786152793,RandomSampler,-1
NICO,Entropy,autumn,grass,0.9844961240310077,0.05489530277306165,0.5196957134020347,ClassOrderSampler,-1
NICO,Entropy,autumn,grass,0.9861949956859362,0.05307735742518349,0.5196361765555598,ClusterSampler,-1
NICO,Entropy,autumn,grass,0.9840723202755058,0.05436013590033972,0.5192162280879228,SequentialSampler,-1
NICO,Entropy,autumn,autumn,0.9868241708314403,0.05792276964047938,0.5223734702359598,RandomSampler,-1
NICO,Entropy,autumn,autumn,0.9863760217983651,0.057295136575616246,0.5218355791869906,ClassOrderSampler,-1
NICO,Entropy,autumn,autumn,0.9881710646041856,0.05514950166112953,0.5216602831326576,ClusterSampler,-1
NICO,Entropy,autumn,autumn,0.9859282796187018,0.05666666666666664,0.5212974731426843,SequentialSampler,-1
NICO,Entropy,outdoor,outdoor,0.9995655951346655,0.0,0.49978279756733274,RandomSampler,0
NICO,Entropy,outdoor,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClassOrderSampler,0
NICO,Entropy,outdoor,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClusterSampler,0
NICO,Entropy,outdoor,water,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,outdoor,water,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,outdoor,water,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,outdoor,rock,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,outdoor,rock,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,outdoor,rock,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,outdoor,grass,1.0,0.0010449320794148065,0.5005224660397074,RandomSampler,0
NICO,Entropy,outdoor,grass,1.0,0.0010416666666667185,0.5005208333333333,ClassOrderSampler,0
NICO,Entropy,outdoor,grass,1.0,0.0010416666666667185,0.5005208333333333,ClusterSampler,0
NICO,Entropy,outdoor,autumn,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,outdoor,autumn,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,outdoor,autumn,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,water,outdoor,0.9995655951346655,0.0,0.49978279756733274,RandomSampler,0
NICO,Entropy,water,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClassOrderSampler,0
NICO,Entropy,water,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClusterSampler,0
NICO,Entropy,water,water,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,water,water,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,water,water,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,water,rock,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,water,rock,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,water,rock,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,water,grass,1.0,0.0010449320794148065,0.5005224660397074,RandomSampler,0
NICO,Entropy,water,grass,1.0,0.0010416666666667185,0.5005208333333333,ClassOrderSampler,0
NICO,Entropy,water,grass,1.0,0.0010416666666667185,0.5005208333333333,ClusterSampler,0
NICO,Entropy,water,autumn,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,water,autumn,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,water,autumn,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,rock,outdoor,0.9995655951346655,0.0,0.49978279756733274,RandomSampler,0
NICO,Entropy,rock,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClassOrderSampler,0
NICO,Entropy,rock,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClusterSampler,0
NICO,Entropy,rock,water,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,rock,water,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,rock,water,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,rock,rock,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,rock,rock,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,rock,rock,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,rock,grass,1.0,0.0010449320794148065,0.5005224660397074,RandomSampler,0
NICO,Entropy,rock,grass,1.0,0.0010416666666667185,0.5005208333333333,ClassOrderSampler,0
NICO,Entropy,rock,grass,1.0,0.0010416666666667185,0.5005208333333333,ClusterSampler,0
NICO,Entropy,rock,autumn,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,rock,autumn,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,rock,autumn,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,grass,outdoor,0.9995655951346655,0.0,0.49978279756733274,RandomSampler,0
NICO,Entropy,grass,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClassOrderSampler,0
NICO,Entropy,grass,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClusterSampler,0
NICO,Entropy,grass,water,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,grass,water,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,grass,water,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,grass,rock,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,grass,rock,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,grass,rock,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,grass,grass,1.0,0.0010449320794148065,0.5005224660397074,RandomSampler,0
NICO,Entropy,grass,grass,1.0,0.0010416666666667185,0.5005208333333333,ClassOrderSampler,0
NICO,Entropy,grass,grass,1.0,0.0010416666666667185,0.5005208333333333,ClusterSampler,0
NICO,Entropy,grass,autumn,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,grass,autumn,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,grass,autumn,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,autumn,outdoor,0.9995655951346655,0.0,0.49978279756733274,RandomSampler,0
NICO,Entropy,autumn,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClassOrderSampler,0
NICO,Entropy,autumn,outdoor,1.0,0.0010917030567685337,0.5005458515283843,ClusterSampler,0
NICO,Entropy,autumn,water,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,autumn,water,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,autumn,water,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,autumn,rock,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,autumn,rock,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,autumn,rock,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,autumn,grass,1.0,0.0010449320794148065,0.5005224660397074,RandomSampler,0
NICO,Entropy,autumn,grass,1.0,0.0010416666666667185,0.5005208333333333,ClassOrderSampler,0
NICO,Entropy,autumn,grass,1.0,0.0010416666666667185,0.5005208333333333,ClusterSampler,0
NICO,Entropy,autumn,autumn,1.0,0.0,0.5,RandomSampler,0
NICO,Entropy,autumn,autumn,1.0,0.0,0.5,ClassOrderSampler,0
NICO,Entropy,autumn,autumn,1.0,0.0,0.5,ClusterSampler,0
NICO,Entropy,outdoor,outdoor,0.8315902386698847,0.47435897435897434,0.6529746065144295,RandomSampler,5
NICO,Entropy,outdoor,outdoor,0.7501088376142795,0.050331125827814516,0.400219981721047,ClassOrderSampler,5
NICO,Entropy,outdoor,outdoor,0.7506504770164788,0.046635576282478386,0.3986430266494786,ClusterSampler,5
NICO,Entropy,outdoor,outdoor,0.7510860121633363,0.03654485049833889,0.3938154313308376,SequentialSampler,5
NICO,Entropy,outdoor,water,0.707,0.13647490820073438,0.42173745410036717,RandomSampler,5
NICO,Entropy,outdoor,water,0.7071380920613742,0.12775061124694376,0.417444351654159,ClassOrderSampler,5
NICO,Entropy,outdoor,water,0.7076820751579648,0.1247695144437615,0.41622579480086314,ClusterSampler,5
NICO,Entropy,outdoor,water,0.707958707958708,0.11526670754138568,0.4116127077500468,SequentialSampler,5
NICO,Entropy,outdoor,rock,0.5565489494859186,0.19009216589861755,0.3733205576922681,RandomSampler,5
NICO,Entropy,outdoor,rock,0.556599552572707,0.17356321839080457,0.3650813854817558,ClassOrderSampler,5
NICO,Entropy,outdoor,rock,0.5579322638146168,0.16840882694541226,0.36317054538001453,ClusterSampler,5
NICO,Entropy,outdoor,rock,0.5580357142857143,0.1502890173410405,0.3541623658133774,SequentialSampler,5
NICO,Entropy,outdoor,grass,0.6912114014251781,0.14033680834001605,0.4157741048825971,RandomSampler,5
NICO,Entropy,outdoor,grass,0.6913629160063391,0.1289031224979984,0.4101330192521688,ClassOrderSampler,5
NICO,Entropy,outdoor,grass,0.6920647453612317,0.125,0.4085323726806159,ClusterSampler,5
NICO,Entropy,outdoor,grass,0.6923685251087386,0.112540192926045,0.4024543590173918,SequentialSampler,5
NICO,Entropy,outdoor,autumn,0.8163424124513619,0.06293266205160475,0.4396375372514833,RandomSampler,5
NICO,Entropy,outdoor,autumn,0.8165887850467289,0.05405405405405406,0.4353214195503915,ClassOrderSampler,5
NICO,Entropy,outdoor,autumn,0.8168412883197517,0.050568900126422234,0.43370509422308695,ClusterSampler,5
NICO,Entropy,outdoor,autumn,0.8173338515351729,0.040983606557377095,0.429158729046275,SequentialSampler,5
NICO,Entropy,water,outdoor,0.8315902386698847,0.47435897435897434,0.6529746065144295,RandomSampler,5
NICO,Entropy,water,outdoor,0.7501088376142795,0.050331125827814516,0.400219981721047,ClassOrderSampler,5
NICO,Entropy,water,outdoor,0.7506504770164788,0.046635576282478386,0.3986430266494786,ClusterSampler,5
NICO,Entropy,water,outdoor,0.7510860121633363,0.03654485049833889,0.3938154313308376,SequentialSampler,5
NICO,Entropy,water,water,0.707,0.13647490820073438,0.42173745410036717,RandomSampler,5
NICO,Entropy,water,water,0.7071380920613742,0.12775061124694376,0.417444351654159,ClassOrderSampler,5
NICO,Entropy,water,water,0.7076820751579648,0.1247695144437615,0.41622579480086314,ClusterSampler,5
NICO,Entropy,water,water,0.707958707958708,0.11526670754138568,0.4116127077500468,SequentialSampler,5
NICO,Entropy,water,rock,0.5565489494859186,0.19009216589861755,0.3733205576922681,RandomSampler,5
NICO,Entropy,water,rock,0.556599552572707,0.17356321839080457,0.3650813854817558,ClassOrderSampler,5
NICO,Entropy,water,rock,0.5579322638146168,0.16840882694541226,0.36317054538001453,ClusterSampler,5
NICO,Entropy,water,rock,0.5580357142857143,0.1502890173410405,0.3541623658133774,SequentialSampler,5
NICO,Entropy,water,grass,0.6912114014251781,0.14033680834001605,0.4157741048825971,RandomSampler,5
NICO,Entropy,water,grass,0.6913629160063391,0.1289031224979984,0.4101330192521688,ClassOrderSampler,5
NICO,Entropy,water,grass,0.6920647453612317,0.125,0.4085323726806159,ClusterSampler,5
NICO,Entropy,water,grass,0.6923685251087386,0.112540192926045,0.4024543590173918,SequentialSampler,5
NICO,Entropy,water,autumn,0.8163424124513619,0.06293266205160475,0.4396375372514833,RandomSampler,5
NICO,Entropy,water,autumn,0.8165887850467289,0.05405405405405406,0.4353214195503915,ClassOrderSampler,5
NICO,Entropy,water,autumn,0.8168412883197517,0.050568900126422234,0.43370509422308695,ClusterSampler,5
NICO,Entropy,water,autumn,0.8173338515351729,0.040983606557377095,0.429158729046275,SequentialSampler,5
NICO,Entropy,rock,outdoor,0.8315902386698847,0.47435897435897434,0.6529746065144295,RandomSampler,5
NICO,Entropy,rock,outdoor,0.7501088376142795,0.050331125827814516,0.400219981721047,ClassOrderSampler,5
NICO,Entropy,rock,outdoor,0.7506504770164788,0.046635576282478386,0.3986430266494786,ClusterSampler,5
NICO,Entropy,rock,outdoor,0.7510860121633363,0.03654485049833889,0.3938154313308376,SequentialSampler,5
NICO,Entropy,rock,water,0.707,0.13647490820073438,0.42173745410036717,RandomSampler,5
NICO,Entropy,rock,water,0.7071380920613742,0.12775061124694376,0.417444351654159,ClassOrderSampler,5
NICO,Entropy,rock,water,0.7076820751579648,0.1247695144437615,0.41622579480086314,ClusterSampler,5
NICO,Entropy,rock,water,0.707958707958708,0.11526670754138568,0.4116127077500468,SequentialSampler,5
NICO,Entropy,rock,rock,0.5565489494859186,0.19009216589861755,0.3733205576922681,RandomSampler,5
NICO,Entropy,rock,rock,0.556599552572707,0.17356321839080457,0.3650813854817558,ClassOrderSampler,5
NICO,Entropy,rock,rock,0.5579322638146168,0.16840882694541226,0.36317054538001453,ClusterSampler,5
NICO,Entropy,rock,rock,0.5580357142857143,0.1502890173410405,0.3541623658133774,SequentialSampler,5
NICO,Entropy,rock,grass,0.6912114014251781,0.14033680834001605,0.4157741048825971,RandomSampler,5
NICO,Entropy,rock,grass,0.6913629160063391,0.1289031224979984,0.4101330192521688,ClassOrderSampler,5
NICO,Entropy,rock,grass,0.6920647453612317,0.125,0.4085323726806159,ClusterSampler,5
NICO,Entropy,rock,grass,0.6923685251087386,0.112540192926045,0.4024543590173918,SequentialSampler,5
NICO,Entropy,rock,autumn,0.8163424124513619,0.06293266205160475,0.4396375372514833,RandomSampler,5
NICO,Entropy,rock,autumn,0.8165887850467289,0.05405405405405406,0.4353214195503915,ClassOrderSampler,5
NICO,Entropy,rock,autumn,0.8168412883197517,0.050568900126422234,0.43370509422308695,ClusterSampler,5
NICO,Entropy,rock,autumn,0.8173338515351729,0.040983606557377095,0.429158729046275,SequentialSampler,5
NICO,Entropy,grass,outdoor,0.8315902386698847,0.47435897435897434,0.6529746065144295,RandomSampler,5
NICO,Entropy,grass,outdoor,0.7501088376142795,0.050331125827814516,0.400219981721047,ClassOrderSampler,5
NICO,Entropy,grass,outdoor,0.7506504770164788,0.046635576282478386,0.3986430266494786,ClusterSampler,5
NICO,Entropy,grass,outdoor,0.7510860121633363,0.03654485049833889,0.3938154313308376,SequentialSampler,5
NICO,Entropy,grass,water,0.707,0.13647490820073438,0.42173745410036717,RandomSampler,5
NICO,Entropy,grass,water,0.7071380920613742,0.12775061124694376,0.417444351654159,ClassOrderSampler,5
NICO,Entropy,grass,water,0.7076820751579648,0.1247695144437615,0.41622579480086314,ClusterSampler,5
NICO,Entropy,grass,water,0.707958707958708,0.11526670754138568,0.4116127077500468,SequentialSampler,5
NICO,Entropy,grass,rock,0.5565489494859186,0.19009216589861755,0.3733205576922681,RandomSampler,5
NICO,Entropy,grass,rock,0.556599552572707,0.17356321839080457,0.3650813854817558,ClassOrderSampler,5
NICO,Entropy,grass,rock,0.5579322638146168,0.16840882694541226,0.36317054538001453,ClusterSampler,5
NICO,Entropy,grass,rock,0.5580357142857143,0.1502890173410405,0.3541623658133774,SequentialSampler,5
NICO,Entropy,grass,grass,0.6912114014251781,0.14033680834001605,0.4157741048825971,RandomSampler,5
NICO,Entropy,grass,grass,0.6913629160063391,0.1289031224979984,0.4101330192521688,ClassOrderSampler,5
NICO,Entropy,grass,grass,0.6920647453612317,0.125,0.4085323726806159,ClusterSampler,5
NICO,Entropy,grass,grass,0.6923685251087386,0.112540192926045,0.4024543590173918,SequentialSampler,5
