level_0,index,Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR,InD Shift,TNR,balanced_accuracy
2563,2563,Office31,Entropy,val_optimal,True,False,hue,0.5615,ind_val,0.6584444444444445,0.6099722222222222
2564,2564,Office31,Entropy,val_optimal,True,False,multnoise,0.375,ind_test,0.5971111111111111,0.4860555555555556
2565,2565,Office31,Entropy,val_optimal,True,False,multnoise,0.375,ind_val,0.6584444444444445,0.5167222222222223
2566,2566,Office31,Entropy,val_optimal,True,False,noise,0.12825,ind_test,0.5971111111111111,0.36268055555555556
2567,2567,Office31,Entropy,val_optimal,True,False,noise,0.12825,ind_val,0.6584444444444445,0.39334722222222224
2568,2568,Office31,Entropy,val_optimal,True,False,saltpepper,0.375,ind_test,0.5971111111111111,0.4860555555555556
2569,2569,Office31,Entropy,val_optimal,True,False,saltpepper,0.375,ind_val,0.6584444444444445,0.5167222222222223
2570,2570,Office31,Entropy,val_optimal,True,False,smear,0.50225,ind_test,0.5971111111111111,0.5496805555555555
2571,2571,Office31,Entropy,val_optimal,True,False,smear,0.50225,ind_val,0.6584444444444445,0.5803472222222222
2572,2572,Office31,Entropy,val_optimal,True,False,webcam,0.247875,ind_test,0.5971111111111111,0.4224930555555556
2573,2573,Office31,Entropy,val_optimal,True,False,webcam,0.247875,ind_val,0.6584444444444445,0.4531597222222222
2574,2574,Office31,Entropy,val_optimal,True,True,brightness,0.202,ind_test,0.6161111111111112,0.4090555555555556
2575,2575,Office31,Entropy,val_optimal,True,True,brightness,0.202,ind_val,0.6824444444444444,0.4422222222222222
2576,2576,Office31,Entropy,val_optimal,True,True,contrast,0.611375,ind_test,0.6161111111111112,0.6137430555555556
2577,2577,Office31,Entropy,val_optimal,True,True,contrast,0.611375,ind_val,0.6824444444444444,0.6469097222222222
2578,2578,Office31,Entropy,val_optimal,True,True,dslr,0.122625,ind_test,0.6161111111111112,0.3693680555555556
2579,2579,Office31,Entropy,val_optimal,True,True,dslr,0.122625,ind_val,0.6824444444444444,0.4025347222222222
2580,2580,Office31,Entropy,val_optimal,True,True,hue,0.57325,ind_test,0.6161111111111112,0.5946805555555557
2581,2581,Office31,Entropy,val_optimal,True,True,hue,0.57325,ind_val,0.6824444444444444,0.6278472222222222
2582,2582,Office31,Entropy,val_optimal,True,True,multnoise,0.375,ind_test,0.6161111111111112,0.4955555555555556
2583,2583,Office31,Entropy,val_optimal,True,True,multnoise,0.375,ind_val,0.6824444444444444,0.5287222222222222
2584,2584,Office31,Entropy,val_optimal,True,True,noise,0.149,ind_test,0.6161111111111112,0.3825555555555556
2585,2585,Office31,Entropy,val_optimal,True,True,noise,0.149,ind_val,0.6824444444444444,0.4157222222222222
2586,2586,Office31,Entropy,val_optimal,True,True,saltpepper,0.375,ind_test,0.6161111111111112,0.4955555555555556
2587,2587,Office31,Entropy,val_optimal,True,True,saltpepper,0.375,ind_val,0.6824444444444444,0.5287222222222222
2588,2588,Office31,Entropy,val_optimal,True,True,smear,0.50675,ind_test,0.6161111111111112,0.5614305555555557
2589,2589,Office31,Entropy,val_optimal,True,True,smear,0.50675,ind_val,0.6824444444444444,0.5945972222222222
2590,2590,Office31,Entropy,val_optimal,True,True,webcam,0.172625,ind_test,0.6161111111111112,0.3943680555555556
2591,2591,Office31,Entropy,val_optimal,True,True,webcam,0.172625,ind_val,0.6824444444444444,0.4275347222222222
2592,2592,Office31,GradNorm,density,False,False,brightness,0.999,ind_test,0.997,0.998
2593,2593,Office31,GradNorm,density,False,False,brightness,0.999,ind_val,1.0,0.9995
2594,2594,Office31,GradNorm,density,False,False,contrast,0.001,ind_test,0.997,0.499
2595,2595,Office31,GradNorm,density,False,False,contrast,0.001,ind_val,1.0,0.5005
2596,2596,Office31,GradNorm,density,False,False,dslr,0.152,ind_test,0.997,0.5745
2597,2597,Office31,GradNorm,density,False,False,dslr,0.152,ind_val,1.0,0.576
2598,2598,Office31,GradNorm,density,False,False,hue,0.011,ind_test,0.997,0.504
2599,2599,Office31,GradNorm,density,False,False,hue,0.011,ind_val,1.0,0.5055
2600,2600,Office31,GradNorm,density,False,False,multnoise,0.961,ind_test,0.997,0.979
2601,2601,Office31,GradNorm,density,False,False,multnoise,0.961,ind_val,1.0,0.9804999999999999
2602,2602,Office31,GradNorm,density,False,False,noise,0.189,ind_test,0.997,0.593
2603,2603,Office31,GradNorm,density,False,False,noise,0.189,ind_val,1.0,0.5945
2604,2604,Office31,GradNorm,density,False,False,saltpepper,0.463,ind_test,0.997,0.73
2605,2605,Office31,GradNorm,density,False,False,saltpepper,0.463,ind_val,1.0,0.7315
2606,2606,Office31,GradNorm,density,False,False,smear,0.028,ind_test,0.997,0.5125
2607,2607,Office31,GradNorm,density,False,False,smear,0.028,ind_val,1.0,0.514
2608,2608,Office31,GradNorm,density,False,False,webcam,0.367,ind_test,0.997,0.6819999999999999
2609,2609,Office31,GradNorm,density,False,False,webcam,0.367,ind_val,1.0,0.6835
2610,2610,Office31,GradNorm,density,True,False,brightness,0.999,ind_test,0.916,0.9575
2611,2611,Office31,GradNorm,density,True,False,brightness,0.999,ind_val,0.95,0.9744999999999999
2612,2612,Office31,GradNorm,density,True,False,contrast,0.903,ind_test,0.916,0.9095
2613,2613,Office31,GradNorm,density,True,False,contrast,0.903,ind_val,0.95,0.9265
2614,2614,Office31,GradNorm,density,True,False,dslr,0.152,ind_test,0.916,0.534
2615,2615,Office31,GradNorm,density,True,False,dslr,0.152,ind_val,0.95,0.5509999999999999
2616,2616,Office31,GradNorm,density,True,False,hue,0.849,ind_test,0.916,0.8825000000000001
2617,2617,Office31,GradNorm,density,True,False,hue,0.849,ind_val,0.95,0.8995
2618,2618,Office31,GradNorm,density,True,False,multnoise,0.961,ind_test,0.916,0.9385
2619,2619,Office31,GradNorm,density,True,False,multnoise,0.961,ind_val,0.95,0.9555
2620,2620,Office31,GradNorm,density,True,False,noise,0.189,ind_test,0.916,0.5525
2621,2621,Office31,GradNorm,density,True,False,noise,0.189,ind_val,0.95,0.5695
2622,2622,Office31,GradNorm,density,True,False,saltpepper,0.463,ind_test,0.916,0.6895
2623,2623,Office31,GradNorm,density,True,False,saltpepper,0.463,ind_val,0.95,0.7065
2624,2624,Office31,GradNorm,density,True,False,smear,0.696,ind_test,0.916,0.806
2625,2625,Office31,GradNorm,density,True,False,smear,0.696,ind_val,0.95,0.823
2626,2626,Office31,GradNorm,density,True,False,webcam,0.367,ind_test,0.916,0.6415
2627,2627,Office31,GradNorm,density,True,False,webcam,0.367,ind_val,0.95,0.6585
2628,2628,Office31,GradNorm,density,True,True,brightness,0.998125,ind_test,0.9163333333333332,0.9572291666666666
2629,2629,Office31,GradNorm,density,True,True,brightness,0.998125,ind_val,0.9498888888888888,0.9740069444444444
2630,2630,Office31,GradNorm,density,True,True,contrast,0.903125,ind_test,0.9163333333333332,0.9097291666666666
2631,2631,Office31,GradNorm,density,True,True,contrast,0.903125,ind_val,0.9498888888888888,0.9265069444444444
2632,2632,Office31,GradNorm,density,True,True,dslr,0.139,ind_test,0.9163333333333332,0.5276666666666666
2633,2633,Office31,GradNorm,density,True,True,dslr,0.139,ind_val,0.9498888888888888,0.5444444444444444
2634,2634,Office31,GradNorm,density,True,True,hue,0.848625,ind_test,0.9163333333333332,0.8824791666666666
2635,2635,Office31,GradNorm,density,True,True,hue,0.848625,ind_val,0.9498888888888888,0.8992569444444444
2636,2636,Office31,GradNorm,density,True,True,multnoise,0.95625,ind_test,0.9163333333333332,0.9362916666666666
2637,2637,Office31,GradNorm,density,True,True,multnoise,0.95625,ind_val,0.9498888888888888,0.9530694444444444
2638,2638,Office31,GradNorm,density,True,True,noise,0.176,ind_test,0.9163333333333332,0.5461666666666666
2639,2639,Office31,GradNorm,density,True,True,noise,0.176,ind_val,0.9498888888888888,0.5629444444444444
2640,2640,Office31,GradNorm,density,True,True,saltpepper,0.437375,ind_test,0.9163333333333332,0.6768541666666666
2641,2641,Office31,GradNorm,density,True,True,saltpepper,0.437375,ind_val,0.9498888888888888,0.6936319444444444
2642,2642,Office31,GradNorm,density,True,True,smear,0.6965,ind_test,0.9163333333333332,0.8064166666666666
2643,2643,Office31,GradNorm,density,True,True,smear,0.6965,ind_val,0.9498888888888888,0.8231944444444443
2644,2644,Office31,GradNorm,density,True,True,webcam,0.336,ind_test,0.9163333333333332,0.6261666666666666
2645,2645,Office31,GradNorm,density,True,True,webcam,0.336,ind_val,0.9498888888888888,0.6429444444444444
2646,2646,Office31,GradNorm,ind_span,False,False,brightness,1.0,ind_test,0.975,0.9875
2647,2647,Office31,GradNorm,ind_span,False,False,brightness,1.0,ind_val,0.98,0.99
2648,2648,Office31,GradNorm,ind_span,False,False,contrast,0.026,ind_test,0.975,0.5005
2649,2649,Office31,GradNorm,ind_span,False,False,contrast,0.026,ind_val,0.98,0.503
2650,2650,Office31,GradNorm,ind_span,False,False,dslr,0.52,ind_test,0.975,0.7475
2651,2651,Office31,GradNorm,ind_span,False,False,dslr,0.52,ind_val,0.98,0.75
2652,2652,Office31,GradNorm,ind_span,False,False,hue,0.073,ind_test,0.975,0.524
2653,2653,Office31,GradNorm,ind_span,False,False,hue,0.073,ind_val,0.98,0.5265
2654,2654,Office31,GradNorm,ind_span,False,False,multnoise,0.993,ind_test,0.975,0.984
2655,2655,Office31,GradNorm,ind_span,False,False,multnoise,0.993,ind_val,0.98,0.9864999999999999
2656,2656,Office31,GradNorm,ind_span,False,False,noise,0.516,ind_test,0.975,0.7455
2657,2657,Office31,GradNorm,ind_span,False,False,noise,0.516,ind_val,0.98,0.748
2658,2658,Office31,GradNorm,ind_span,False,False,saltpepper,0.893,ind_test,0.975,0.9339999999999999
2659,2659,Office31,GradNorm,ind_span,False,False,saltpepper,0.893,ind_val,0.98,0.9365
2660,2660,Office31,GradNorm,ind_span,False,False,smear,0.148,ind_test,0.975,0.5615
2661,2661,Office31,GradNorm,ind_span,False,False,smear,0.148,ind_val,0.98,0.564
2662,2662,Office31,GradNorm,ind_span,False,False,webcam,0.741,ind_test,0.975,0.858
2663,2663,Office31,GradNorm,ind_span,False,False,webcam,0.741,ind_val,0.98,0.8605
2664,2664,Office31,GradNorm,ind_span,True,False,brightness,1.0,ind_test,0.896,0.948
2665,2665,Office31,GradNorm,ind_span,True,False,brightness,1.0,ind_val,0.93,0.9650000000000001
2666,2666,Office31,GradNorm,ind_span,True,False,contrast,0.882,ind_test,0.896,0.889
2667,2667,Office31,GradNorm,ind_span,True,False,contrast,0.882,ind_val,0.93,0.906
2668,2668,Office31,GradNorm,ind_span,True,False,dslr,0.52,ind_test,0.896,0.708
2669,2669,Office31,GradNorm,ind_span,True,False,dslr,0.52,ind_val,0.93,0.7250000000000001
2670,2670,Office31,GradNorm,ind_span,True,False,hue,0.809,ind_test,0.896,0.8525
2671,2671,Office31,GradNorm,ind_span,True,False,hue,0.809,ind_val,0.93,0.8695
2672,2672,Office31,GradNorm,ind_span,True,False,multnoise,0.993,ind_test,0.896,0.9445
2673,2673,Office31,GradNorm,ind_span,True,False,multnoise,0.993,ind_val,0.93,0.9615
2674,2674,Office31,GradNorm,ind_span,True,False,noise,0.516,ind_test,0.896,0.706
2675,2675,Office31,GradNorm,ind_span,True,False,noise,0.516,ind_val,0.93,0.7230000000000001
2676,2676,Office31,GradNorm,ind_span,True,False,saltpepper,0.893,ind_test,0.896,0.8945000000000001
2677,2677,Office31,GradNorm,ind_span,True,False,saltpepper,0.893,ind_val,0.93,0.9115
2678,2678,Office31,GradNorm,ind_span,True,False,smear,0.652,ind_test,0.896,0.774
2679,2679,Office31,GradNorm,ind_span,True,False,smear,0.652,ind_val,0.93,0.791
2680,2680,Office31,GradNorm,ind_span,True,False,webcam,0.741,ind_test,0.896,0.8185
2681,2681,Office31,GradNorm,ind_span,True,False,webcam,0.741,ind_val,0.93,0.8355
2682,2682,Office31,GradNorm,ind_span,True,True,brightness,0.999875,ind_test,0.8972222222222223,0.9485486111111111
2683,2683,Office31,GradNorm,ind_span,True,True,brightness,0.999875,ind_val,0.9308888888888888,0.9653819444444444
2684,2684,Office31,GradNorm,ind_span,True,True,contrast,0.88075,ind_test,0.8972222222222223,0.8889861111111111
2685,2685,Office31,GradNorm,ind_span,True,True,contrast,0.88075,ind_val,0.9308888888888888,0.9058194444444444
2686,2686,Office31,GradNorm,ind_span,True,True,dslr,0.479375,ind_test,0.8972222222222223,0.6882986111111111
2687,2687,Office31,GradNorm,ind_span,True,True,dslr,0.479375,ind_val,0.9308888888888888,0.7051319444444444
2688,2688,Office31,GradNorm,ind_span,True,True,hue,0.812375,ind_test,0.8972222222222223,0.8547986111111111
2689,2689,Office31,GradNorm,ind_span,True,True,hue,0.812375,ind_val,0.9308888888888888,0.8716319444444444
2690,2690,Office31,GradNorm,ind_span,True,True,multnoise,0.99075,ind_test,0.8972222222222223,0.9439861111111112
2691,2691,Office31,GradNorm,ind_span,True,True,multnoise,0.99075,ind_val,0.9308888888888888,0.9608194444444444
2692,2692,Office31,GradNorm,ind_span,True,True,noise,0.487625,ind_test,0.8972222222222223,0.6924236111111111
2693,2693,Office31,GradNorm,ind_span,True,True,noise,0.487625,ind_val,0.9308888888888888,0.7092569444444443
2694,2694,Office31,GradNorm,ind_span,True,True,saltpepper,0.852875,ind_test,0.8972222222222223,0.8750486111111111
2695,2695,Office31,GradNorm,ind_span,True,True,saltpepper,0.852875,ind_val,0.9308888888888888,0.8918819444444444
2696,2696,Office31,GradNorm,ind_span,True,True,smear,0.6485,ind_test,0.8972222222222223,0.7728611111111111
2697,2697,Office31,GradNorm,ind_span,True,True,smear,0.6485,ind_val,0.9308888888888888,0.7896944444444444
2698,2698,Office31,GradNorm,ind_span,True,True,webcam,0.695125,ind_test,0.8972222222222223,0.7961736111111111
2699,2699,Office31,GradNorm,ind_span,True,True,webcam,0.695125,ind_val,0.9308888888888888,0.8130069444444443
2700,2700,Office31,GradNorm,val_optimal,False,False,brightness,0.375,ind_test,0.814,0.5945
2701,2701,Office31,GradNorm,val_optimal,False,False,brightness,0.375,ind_val,0.8497777777777777,0.6123888888888889
2702,2702,Office31,GradNorm,val_optimal,False,False,contrast,0.134875,ind_test,0.814,0.47443749999999996
2703,2703,Office31,GradNorm,val_optimal,False,False,contrast,0.134875,ind_val,0.8497777777777777,0.49232638888888886
2704,2704,Office31,GradNorm,val_optimal,False,False,dslr,0.3105,ind_test,0.814,0.5622499999999999
2705,2705,Office31,GradNorm,val_optimal,False,False,dslr,0.3105,ind_val,0.8497777777777777,0.5801388888888889
2706,2706,Office31,GradNorm,val_optimal,False,False,hue,0.168875,ind_test,0.814,0.49143749999999997
2707,2707,Office31,GradNorm,val_optimal,False,False,hue,0.168875,ind_val,0.8497777777777777,0.5093263888888888
2708,2708,Office31,GradNorm,val_optimal,False,False,multnoise,0.499625,ind_test,0.814,0.6568125
2709,2709,Office31,GradNorm,val_optimal,False,False,multnoise,0.499625,ind_val,0.8497777777777777,0.6747013888888889
2710,2710,Office31,GradNorm,val_optimal,False,False,noise,0.393,ind_test,0.814,0.6034999999999999
2711,2711,Office31,GradNorm,val_optimal,False,False,noise,0.393,ind_val,0.8497777777777777,0.6213888888888889
2712,2712,Office31,GradNorm,val_optimal,False,False,saltpepper,0.485375,ind_test,0.814,0.6496875
2713,2713,Office31,GradNorm,val_optimal,False,False,saltpepper,0.485375,ind_val,0.8497777777777777,0.6675763888888888
2714,2714,Office31,GradNorm,val_optimal,False,False,smear,0.172,ind_test,0.814,0.493
2715,2715,Office31,GradNorm,val_optimal,False,False,smear,0.172,ind_val,0.8497777777777777,0.5108888888888888
2716,2716,Office31,GradNorm,val_optimal,False,False,webcam,0.343375,ind_test,0.814,0.5786875
2717,2717,Office31,GradNorm,val_optimal,False,False,webcam,0.343375,ind_val,0.8497777777777777,0.5965763888888889
2718,2718,Office31,GradNorm,val_optimal,True,False,brightness,0.375,ind_test,0.7623333333333333,0.5686666666666667
2719,2719,Office31,GradNorm,val_optimal,True,False,brightness,0.375,ind_val,0.8157777777777778,0.595388888888889
2720,2720,Office31,GradNorm,val_optimal,True,False,contrast,0.797125,ind_test,0.7623333333333333,0.7797291666666666
2721,2721,Office31,GradNorm,val_optimal,True,False,contrast,0.797125,ind_val,0.8157777777777778,0.8064513888888889
2722,2722,Office31,GradNorm,val_optimal,True,False,dslr,0.3105,ind_test,0.7623333333333333,0.5364166666666667
2723,2723,Office31,GradNorm,val_optimal,True,False,dslr,0.3105,ind_val,0.8157777777777778,0.5631388888888889
2724,2724,Office31,GradNorm,val_optimal,True,False,hue,0.735375,ind_test,0.7623333333333333,0.7488541666666666
2725,2725,Office31,GradNorm,val_optimal,True,False,hue,0.735375,ind_val,0.8157777777777778,0.7755763888888889
2726,2726,Office31,GradNorm,val_optimal,True,False,multnoise,0.499625,ind_test,0.7623333333333333,0.6309791666666666
2727,2727,Office31,GradNorm,val_optimal,True,False,multnoise,0.499625,ind_val,0.8157777777777778,0.657701388888889
2728,2728,Office31,GradNorm,val_optimal,True,False,noise,0.393,ind_test,0.7623333333333333,0.5776666666666667
2729,2729,Office31,GradNorm,val_optimal,True,False,noise,0.393,ind_val,0.8157777777777778,0.6043888888888889
2730,2730,Office31,GradNorm,val_optimal,True,False,saltpepper,0.485375,ind_test,0.7623333333333333,0.6238541666666666
2731,2731,Office31,GradNorm,val_optimal,True,False,saltpepper,0.485375,ind_val,0.8157777777777778,0.6505763888888889
2732,2732,Office31,GradNorm,val_optimal,True,False,smear,0.64225,ind_test,0.7623333333333333,0.7022916666666666
2733,2733,Office31,GradNorm,val_optimal,True,False,smear,0.64225,ind_val,0.8157777777777778,0.7290138888888889
2734,2734,Office31,GradNorm,val_optimal,True,False,webcam,0.343375,ind_test,0.7623333333333333,0.5528541666666666
2735,2735,Office31,GradNorm,val_optimal,True,False,webcam,0.343375,ind_val,0.8157777777777778,0.579576388888889
2736,2736,Office31,GradNorm,val_optimal,True,True,brightness,0.375,ind_test,0.8254444444444444,0.6002222222222222
2737,2737,Office31,GradNorm,val_optimal,True,True,brightness,0.375,ind_val,0.8748888888888889,0.6249444444444445
2738,2738,Office31,GradNorm,val_optimal,True,True,contrast,0.842375,ind_test,0.8254444444444444,0.8339097222222223
2739,2739,Office31,GradNorm,val_optimal,True,True,contrast,0.842375,ind_val,0.8748888888888889,0.8586319444444445
2740,2740,Office31,GradNorm,val_optimal,True,True,dslr,0.25625,ind_test,0.8254444444444444,0.5408472222222223
2741,2741,Office31,GradNorm,val_optimal,True,True,dslr,0.25625,ind_val,0.8748888888888889,0.5655694444444445
2742,2742,Office31,GradNorm,val_optimal,True,True,hue,0.75225,ind_test,0.8254444444444444,0.7888472222222223
2743,2743,Office31,GradNorm,val_optimal,True,True,hue,0.75225,ind_val,0.8748888888888889,0.8135694444444445
2744,2744,Office31,GradNorm,val_optimal,True,True,multnoise,0.499625,ind_test,0.8254444444444444,0.6625347222222222
2745,2745,Office31,GradNorm,val_optimal,True,True,multnoise,0.499625,ind_val,0.8748888888888889,0.6872569444444445
2746,2746,Office31,GradNorm,val_optimal,True,True,noise,0.361625,ind_test,0.8254444444444444,0.5935347222222223
2747,2747,Office31,GradNorm,val_optimal,True,True,noise,0.361625,ind_val,0.8748888888888889,0.6182569444444445
2748,2748,Office31,GradNorm,val_optimal,True,True,saltpepper,0.479875,ind_test,0.8254444444444444,0.6526597222222222
2749,2749,Office31,GradNorm,val_optimal,True,True,saltpepper,0.479875,ind_val,0.8748888888888889,0.6773819444444444
2750,2750,Office31,GradNorm,val_optimal,True,True,smear,0.658375,ind_test,0.8254444444444444,0.7419097222222222
2751,2751,Office31,GradNorm,val_optimal,True,True,smear,0.658375,ind_val,0.8748888888888889,0.7666319444444445
2752,2752,Office31,GradNorm,val_optimal,True,True,webcam,0.302625,ind_test,0.8254444444444444,0.5640347222222222
2753,2753,Office31,GradNorm,val_optimal,True,True,webcam,0.302625,ind_val,0.8748888888888889,0.5887569444444445
2754,2754,Office31,Softmax,density,False,False,brightness,0.0,ind_test,1.0,0.5
2755,2755,Office31,Softmax,density,False,False,brightness,0.0,ind_val,1.0,0.5
2756,2756,Office31,Softmax,density,False,False,contrast,0.0,ind_test,1.0,0.5
2757,2757,Office31,Softmax,density,False,False,contrast,0.0,ind_val,1.0,0.5
2758,2758,Office31,Softmax,density,False,False,dslr,0.0,ind_test,1.0,0.5
2759,2759,Office31,Softmax,density,False,False,dslr,0.0,ind_val,1.0,0.5
2760,2760,Office31,Softmax,density,False,False,hue,0.0,ind_test,1.0,0.5
2761,2761,Office31,Softmax,density,False,False,hue,0.0,ind_val,1.0,0.5
2762,2762,Office31,Softmax,density,False,False,multnoise,0.0,ind_test,1.0,0.5
2763,2763,Office31,Softmax,density,False,False,multnoise,0.0,ind_val,1.0,0.5
2764,2764,Office31,Softmax,density,False,False,noise,0.0,ind_test,1.0,0.5
2765,2765,Office31,Softmax,density,False,False,noise,0.0,ind_val,1.0,0.5
2766,2766,Office31,Softmax,density,False,False,saltpepper,0.0,ind_test,1.0,0.5
2767,2767,Office31,Softmax,density,False,False,saltpepper,0.0,ind_val,1.0,0.5
2768,2768,Office31,Softmax,density,False,False,smear,0.0,ind_test,1.0,0.5
2769,2769,Office31,Softmax,density,False,False,smear,0.0,ind_val,1.0,0.5
2770,2770,Office31,Softmax,density,False,False,webcam,0.0,ind_test,1.0,0.5
2771,2771,Office31,Softmax,density,False,False,webcam,0.0,ind_val,1.0,0.5
2772,2772,Office31,Softmax,density,True,False,brightness,0.0,ind_test,0.921,0.4605
2773,2773,Office31,Softmax,density,True,False,brightness,0.0,ind_val,0.95,0.475
2774,2774,Office31,Softmax,density,True,False,contrast,0.896,ind_test,0.921,0.9085000000000001
2775,2775,Office31,Softmax,density,True,False,contrast,0.896,ind_val,0.95,0.923
2776,2776,Office31,Softmax,density,True,False,dslr,0.0,ind_test,0.921,0.4605
2777,2777,Office31,Softmax,density,True,False,dslr,0.0,ind_val,0.95,0.475
2778,2778,Office31,Softmax,density,True,False,hue,0.851,ind_test,0.921,0.886
2779,2779,Office31,Softmax,density,True,False,hue,0.851,ind_val,0.95,0.9005
2780,2780,Office31,Softmax,density,True,False,multnoise,0.0,ind_test,0.921,0.4605
2781,2781,Office31,Softmax,density,True,False,multnoise,0.0,ind_val,0.95,0.475
2782,2782,Office31,Softmax,density,True,False,noise,0.0,ind_test,0.921,0.4605
2783,2783,Office31,Softmax,density,True,False,noise,0.0,ind_val,0.95,0.475
2784,2784,Office31,Softmax,density,True,False,saltpepper,0.0,ind_test,0.921,0.4605
2785,2785,Office31,Softmax,density,True,False,saltpepper,0.0,ind_val,0.95,0.475
2786,2786,Office31,Softmax,density,True,False,smear,0.698,ind_test,0.921,0.8095
2787,2787,Office31,Softmax,density,True,False,smear,0.698,ind_val,0.95,0.824
2788,2788,Office31,Softmax,density,True,False,webcam,0.0,ind_test,0.921,0.4605
2789,2789,Office31,Softmax,density,True,False,webcam,0.0,ind_val,0.95,0.475
2790,2790,Office31,Softmax,density,True,True,brightness,0.0,ind_test,0.921,0.4605
2791,2791,Office31,Softmax,density,True,True,brightness,0.0,ind_val,0.95,0.475
2792,2792,Office31,Softmax,density,True,True,contrast,0.896,ind_test,0.921,0.9085000000000001
2793,2793,Office31,Softmax,density,True,True,contrast,0.896,ind_val,0.95,0.923
2794,2794,Office31,Softmax,density,True,True,dslr,0.0,ind_test,0.921,0.4605
2795,2795,Office31,Softmax,density,True,True,dslr,0.0,ind_val,0.95,0.475
2796,2796,Office31,Softmax,density,True,True,hue,0.851,ind_test,0.921,0.886
2797,2797,Office31,Softmax,density,True,True,hue,0.851,ind_val,0.95,0.9005
2798,2798,Office31,Softmax,density,True,True,multnoise,0.0,ind_test,0.921,0.4605
2799,2799,Office31,Softmax,density,True,True,multnoise,0.0,ind_val,0.95,0.475
2800,2800,Office31,Softmax,density,True,True,noise,0.0,ind_test,0.921,0.4605
2801,2801,Office31,Softmax,density,True,True,noise,0.0,ind_val,0.95,0.475
2802,2802,Office31,Softmax,density,True,True,saltpepper,0.0,ind_test,0.921,0.4605
2803,2803,Office31,Softmax,density,True,True,saltpepper,0.0,ind_val,0.95,0.475
2804,2804,Office31,Softmax,density,True,True,smear,0.698,ind_test,0.921,0.8095
2805,2805,Office31,Softmax,density,True,True,smear,0.698,ind_val,0.95,0.824
2806,2806,Office31,Softmax,density,True,True,webcam,0.0,ind_test,0.921,0.4605
2807,2807,Office31,Softmax,density,True,True,webcam,0.0,ind_val,0.95,0.475
2808,2808,Office31,Softmax,ind_span,False,False,brightness,0.72,ind_test,0.96,0.84
2809,2809,Office31,Softmax,ind_span,False,False,brightness,0.72,ind_val,0.98,0.85
2810,2810,Office31,Softmax,ind_span,False,False,contrast,0.02,ind_test,0.96,0.49
2811,2811,Office31,Softmax,ind_span,False,False,contrast,0.02,ind_val,0.98,0.5
2812,2812,Office31,Softmax,ind_span,False,False,dslr,0.912,ind_test,0.96,0.9359999999999999
2813,2813,Office31,Softmax,ind_span,False,False,dslr,0.912,ind_val,0.98,0.946
2814,2814,Office31,Softmax,ind_span,False,False,hue,0.084,ind_test,0.96,0.522
2815,2815,Office31,Softmax,ind_span,False,False,hue,0.084,ind_val,0.98,0.532
2816,2816,Office31,Softmax,ind_span,False,False,multnoise,0.008,ind_test,0.96,0.484
2817,2817,Office31,Softmax,ind_span,False,False,multnoise,0.008,ind_val,0.98,0.494
2818,2818,Office31,Softmax,ind_span,False,False,noise,0.062,ind_test,0.96,0.511
2819,2819,Office31,Softmax,ind_span,False,False,noise,0.062,ind_val,0.98,0.521
2820,2820,Office31,Softmax,ind_span,False,False,saltpepper,0.105,ind_test,0.96,0.5325
2821,2821,Office31,Softmax,ind_span,False,False,saltpepper,0.105,ind_val,0.98,0.5425
2822,2822,Office31,Softmax,ind_span,False,False,smear,0.422,ind_test,0.96,0.691
2823,2823,Office31,Softmax,ind_span,False,False,smear,0.422,ind_val,0.98,0.701
2824,2824,Office31,Softmax,ind_span,False,False,webcam,0.735,ind_test,0.96,0.8474999999999999
2825,2825,Office31,Softmax,ind_span,False,False,webcam,0.735,ind_val,0.98,0.8574999999999999
2826,2826,Office31,Softmax,ind_span,True,False,brightness,0.72,ind_test,0.891,0.8055
2827,2827,Office31,Softmax,ind_span,True,False,brightness,0.72,ind_val,0.93,0.825
2828,2828,Office31,Softmax,ind_span,True,False,contrast,0.88,ind_test,0.891,0.8855
2829,2829,Office31,Softmax,ind_span,True,False,contrast,0.88,ind_val,0.93,0.905
2830,2830,Office31,Softmax,ind_span,True,False,dslr,0.912,ind_test,0.891,0.9015
2831,2831,Office31,Softmax,ind_span,True,False,dslr,0.912,ind_val,0.93,0.921
2832,2832,Office31,Softmax,ind_span,True,False,hue,0.795,ind_test,0.891,0.843
2833,2833,Office31,Softmax,ind_span,True,False,hue,0.795,ind_val,0.93,0.8625
2834,2834,Office31,Softmax,ind_span,True,False,multnoise,0.008,ind_test,0.891,0.4495
2835,2835,Office31,Softmax,ind_span,True,False,multnoise,0.008,ind_val,0.93,0.46900000000000003
2836,2836,Office31,Softmax,ind_span,True,False,noise,0.062,ind_test,0.891,0.47650000000000003
2837,2837,Office31,Softmax,ind_span,True,False,noise,0.062,ind_val,0.93,0.496
2838,2838,Office31,Softmax,ind_span,True,False,saltpepper,0.105,ind_test,0.891,0.498
2839,2839,Office31,Softmax,ind_span,True,False,saltpepper,0.105,ind_val,0.93,0.5175000000000001
2840,2840,Office31,Softmax,ind_span,True,False,smear,0.53,ind_test,0.891,0.7105
2841,2841,Office31,Softmax,ind_span,True,False,smear,0.53,ind_val,0.93,0.73
2842,2842,Office31,Softmax,ind_span,True,False,webcam,0.735,ind_test,0.891,0.813
