Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size
NICO,rabanser,rock,autumn,0.6784968684759917,0.47435897435897434,0.576427921417483,Class,0,16
NICO,rabanser,rock,autumn,0.6784968684759917,0.4358974358974359,0.5571971521867138,Synthetic,0,16
NICO,rabanser,rock,autumn,0.6784968684759917,0.7435897435897436,0.7110433060328676,Temporal,0,16
NICO,rabanser,grass,outdoor,0.6380689655172413,0.717948717948718,0.6780088417329797,Unbiased,0,16
NICO,rabanser,grass,outdoor,0.6380689655172413,0.46153846153846156,0.5498037135278515,Class,0,16
NICO,rabanser,grass,outdoor,0.6380689655172413,0.39743589743589747,0.5177524314765694,Synthetic,0,16
NICO,rabanser,grass,outdoor,0.6380689655172413,0.7307692307692308,0.6844190981432361,Temporal,0,16
NICO,rabanser,grass,water,0.7312119160460393,0.717948717948718,0.7245803169973786,Unbiased,0,16
NICO,rabanser,grass,water,0.7312119160460393,0.46153846153846156,0.5963751887922504,Class,0,16
NICO,rabanser,grass,water,0.7312119160460393,0.39743589743589747,0.5643239067409684,Synthetic,0,16
NICO,rabanser,grass,water,0.7312119160460393,0.7307692307692308,0.7309905734076351,Temporal,0,16
NICO,rabanser,grass,rock,0.6815192022066624,0.717948717948718,0.6997339600776902,Unbiased,0,16
NICO,rabanser,grass,rock,0.6815192022066624,0.46153846153846156,0.571528831872562,Class,0,16
NICO,rabanser,grass,rock,0.6815192022066624,0.39743589743589747,0.5394775498212799,Synthetic,0,16
NICO,rabanser,grass,rock,0.6815192022066624,0.7307692307692308,0.7061442164879466,Temporal,0,16
NICO,rabanser,grass,grass,0.6684505606523955,0.717948717948718,0.6931996393005567,Unbiased,0,16
NICO,rabanser,grass,grass,0.6684505606523955,0.46153846153846156,0.5649945110954285,Class,0,16
NICO,rabanser,grass,grass,0.6684505606523955,0.39743589743589747,0.5329432290441465,Synthetic,0,16
NICO,rabanser,grass,grass,0.6684505606523955,0.7307692307692308,0.6996098957108132,Temporal,0,16
NICO,rabanser,grass,autumn,0.6868475991649269,0.717948717948718,0.7023981585568224,Unbiased,0,16
NICO,rabanser,grass,autumn,0.6868475991649269,0.46153846153846156,0.5741930303516942,Class,0,16
NICO,rabanser,grass,autumn,0.6868475991649269,0.39743589743589747,0.5421417483004122,Synthetic,0,16
NICO,rabanser,grass,autumn,0.6868475991649269,0.7307692307692308,0.7088084149670788,Temporal,0,16
NICO,rabanser,autumn,outdoor,0.6753103448275862,0.641025641025641,0.6581679929266135,Unbiased,0,16
NICO,rabanser,autumn,outdoor,0.6753103448275862,0.42307692307692313,0.5491936339522547,Class,0,16
NICO,rabanser,autumn,outdoor,0.6753103448275862,0.3717948717948718,0.523552608311229,Synthetic,0,16
NICO,rabanser,autumn,outdoor,0.6753103448275862,0.6025641025641026,0.6389372236958444,Temporal,0,16
NICO,rabanser,autumn,water,0.7580681561724216,0.641025641025641,0.6995468985990313,Unbiased,0,16
NICO,rabanser,autumn,water,0.7580681561724216,0.42307692307692313,0.5905725396246724,Class,0,16
NICO,rabanser,autumn,water,0.7580681561724216,0.3717948717948718,0.5649315139836467,Synthetic,0,16
NICO,rabanser,autumn,water,0.7580681561724216,0.6025641025641026,0.6803161293682621,Temporal,0,16
NICO,rabanser,autumn,rock,0.7167409293443666,0.641025641025641,0.6788832851850037,Unbiased,0,16
NICO,rabanser,autumn,rock,0.7167409293443666,0.42307692307692313,0.5699089262106449,Class,0,16
NICO,rabanser,autumn,rock,0.7167409293443666,0.3717948717948718,0.5442679005696192,Synthetic,0,16
NICO,rabanser,autumn,rock,0.7167409293443666,0.6025641025641026,0.6596525159542346,Temporal,0,16
NICO,rabanser,autumn,grass,0.7056574923547401,0.641025641025641,0.6733415666901905,Unbiased,0,16
NICO,rabanser,autumn,grass,0.7056574923547401,0.42307692307692313,0.5643672077158316,Class,0,16
NICO,rabanser,autumn,grass,0.7056574923547401,0.3717948717948718,0.5387261820748059,Synthetic,0,16
NICO,rabanser,autumn,grass,0.7056574923547401,0.6025641025641026,0.6541107974594214,Temporal,0,16
NICO,rabanser,autumn,autumn,0.7181628392484343,0.641025641025641,0.6795942401370376,Unbiased,0,16
NICO,rabanser,autumn,autumn,0.7181628392484343,0.42307692307692313,0.5706198811626787,Class,0,16
NICO,rabanser,autumn,autumn,0.7181628392484343,0.3717948717948718,0.544978855521653,Synthetic,0,16
NICO,rabanser,autumn,autumn,0.7181628392484343,0.6025641025641026,0.6603634709062685,Temporal,0,16
NICO,rabanser,outdoor,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,Unbiased,5,16
NICO,rabanser,outdoor,outdoor,0.9997715851987209,0.15384615384615385,0.5768088695224374,Class,5,16
NICO,rabanser,outdoor,outdoor,0.9997715851987209,0.10256410256410253,0.5511678438814117,Synthetic,5,16
NICO,rabanser,outdoor,outdoor,0.9997715851987209,0.7564102564102564,0.8780909208044887,Temporal,5,16
NICO,rabanser,outdoor,water,0.9996658870698296,0.7435897435897436,0.8716278153297866,Unbiased,5,16
NICO,rabanser,outdoor,water,0.9996658870698296,0.15384615384615385,0.5767560204579918,Class,5,16
NICO,rabanser,outdoor,water,0.9996658870698296,0.10256410256410253,0.551114994816966,Synthetic,5,16
NICO,rabanser,outdoor,water,0.9996658870698296,0.7564102564102564,0.878038071740043,Temporal,5,16
NICO,rabanser,outdoor,rock,0.9997529033852236,0.7435897435897436,0.8716713234874836,Unbiased,5,16
NICO,rabanser,outdoor,rock,0.9997529033852236,0.15384615384615385,0.5767995286156887,Class,5,16
NICO,rabanser,outdoor,rock,0.9997529033852236,0.10256410256410253,0.5511585029746631,Synthetic,5,16
NICO,rabanser,outdoor,rock,0.9997529033852236,0.7564102564102564,0.8780815798977399,Temporal,5,16
NICO,rabanser,outdoor,grass,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,outdoor,grass,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,outdoor,grass,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,outdoor,grass,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
NICO,rabanser,outdoor,autumn,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,outdoor,autumn,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,outdoor,autumn,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,outdoor,autumn,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
NICO,rabanser,water,outdoor,0.8871630881681133,1.0,0.9435815440840567,Unbiased,5,16
NICO,rabanser,water,outdoor,0.8871630881681133,0.7435897435897436,0.8153764158789285,Class,5,16
NICO,rabanser,water,outdoor,0.8871630881681133,0.5769230769230769,0.732043082545595,Synthetic,5,16
NICO,rabanser,water,outdoor,0.8871630881681133,0.9871794871794872,0.9371712876738003,Temporal,5,16
NICO,rabanser,water,water,0.9492148346140996,1.0,0.9746074173070498,Unbiased,5,16
NICO,rabanser,water,water,0.9492148346140996,0.7435897435897436,0.8464022891019216,Class,5,16
NICO,rabanser,water,water,0.9492148346140996,0.5769230769230769,0.7630689557685882,Synthetic,5,16
NICO,rabanser,water,water,0.9492148346140996,0.9871794871794872,0.9681971608967934,Temporal,5,16
NICO,rabanser,water,rock,0.9093155423770695,1.0,0.9546577711885347,Unbiased,5,16
NICO,rabanser,water,rock,0.9093155423770695,0.7435897435897436,0.8264526429834065,Class,5,16
NICO,rabanser,water,rock,0.9093155423770695,0.5769230769230769,0.7431193096500732,Synthetic,5,16
NICO,rabanser,water,rock,0.9093155423770695,0.9871794871794872,0.9482475147782783,Temporal,5,16
NICO,rabanser,water,grass,0.9554882311815428,1.0,0.9777441155907713,Unbiased,5,16
NICO,rabanser,water,grass,0.9554882311815428,0.7435897435897436,0.8495389873856432,Class,5,16
NICO,rabanser,water,grass,0.9554882311815428,0.5769230769230769,0.7662056540523099,Synthetic,5,16
NICO,rabanser,water,grass,0.9554882311815428,0.9871794871794872,0.971333859180515,Temporal,5,16
NICO,rabanser,water,autumn,0.8866528558745191,1.0,0.9433264279372595,Unbiased,5,16
NICO,rabanser,water,autumn,0.8866528558745191,0.7435897435897436,0.8151212997321313,Class,5,16
NICO,rabanser,water,autumn,0.8866528558745191,0.5769230769230769,0.7317879663987981,Synthetic,5,16
NICO,rabanser,water,autumn,0.8866528558745191,0.9871794871794872,0.9369161715270031,Temporal,5,16
NICO,rabanser,rock,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,Unbiased,5,16
NICO,rabanser,rock,outdoor,0.9997715851987209,0.15384615384615385,0.5768088695224374,Class,5,16
NICO,rabanser,rock,outdoor,0.9997715851987209,0.10256410256410253,0.5511678438814117,Synthetic,5,16
NICO,rabanser,rock,outdoor,0.9997715851987209,0.7564102564102564,0.8780909208044887,Temporal,5,16
NICO,rabanser,rock,water,0.9996658870698296,0.7435897435897436,0.8716278153297866,Unbiased,5,16
NICO,rabanser,rock,water,0.9996658870698296,0.15384615384615385,0.5767560204579918,Class,5,16
NICO,rabanser,rock,water,0.9996658870698296,0.10256410256410253,0.551114994816966,Synthetic,5,16
NICO,rabanser,rock,water,0.9996658870698296,0.7564102564102564,0.878038071740043,Temporal,5,16
NICO,rabanser,rock,rock,0.9997529033852236,0.7435897435897436,0.8716713234874836,Unbiased,5,16
NICO,rabanser,rock,rock,0.9997529033852236,0.15384615384615385,0.5767995286156887,Class,5,16
NICO,rabanser,rock,rock,0.9997529033852236,0.10256410256410253,0.5511585029746631,Synthetic,5,16
NICO,rabanser,rock,rock,0.9997529033852236,0.7564102564102564,0.8780815798977399,Temporal,5,16
NICO,rabanser,rock,grass,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,rock,grass,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,rock,grass,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,rock,grass,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
NICO,rabanser,rock,autumn,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,rock,autumn,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,rock,autumn,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,rock,autumn,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
NICO,rabanser,grass,outdoor,0.8871630881681133,1.0,0.9435815440840567,Unbiased,5,16
NICO,rabanser,grass,outdoor,0.8871630881681133,0.7435897435897436,0.8153764158789285,Class,5,16
NICO,rabanser,grass,outdoor,0.8871630881681133,0.5769230769230769,0.732043082545595,Synthetic,5,16
NICO,rabanser,grass,outdoor,0.8871630881681133,0.9871794871794872,0.9371712876738003,Temporal,5,16
NICO,rabanser,grass,water,0.9492148346140996,1.0,0.9746074173070498,Unbiased,5,16
NICO,rabanser,grass,water,0.9492148346140996,0.7435897435897436,0.8464022891019216,Class,5,16
NICO,rabanser,grass,water,0.9492148346140996,0.5769230769230769,0.7630689557685882,Synthetic,5,16
NICO,rabanser,grass,water,0.9492148346140996,0.9871794871794872,0.9681971608967934,Temporal,5,16
NICO,rabanser,grass,rock,0.9093155423770695,1.0,0.9546577711885347,Unbiased,5,16
NICO,rabanser,grass,rock,0.9093155423770695,0.7435897435897436,0.8264526429834065,Class,5,16
NICO,rabanser,grass,rock,0.9093155423770695,0.5769230769230769,0.7431193096500732,Synthetic,5,16
NICO,rabanser,grass,rock,0.9093155423770695,0.9871794871794872,0.9482475147782783,Temporal,5,16
NICO,rabanser,grass,grass,0.9554882311815428,1.0,0.9777441155907713,Unbiased,5,16
NICO,rabanser,grass,grass,0.9554882311815428,0.7435897435897436,0.8495389873856432,Class,5,16
NICO,rabanser,grass,grass,0.9554882311815428,0.5769230769230769,0.7662056540523099,Synthetic,5,16
NICO,rabanser,grass,grass,0.9554882311815428,0.9871794871794872,0.971333859180515,Temporal,5,16
NICO,rabanser,grass,autumn,0.8866528558745191,1.0,0.9433264279372595,Unbiased,5,16
NICO,rabanser,grass,autumn,0.8866528558745191,0.7435897435897436,0.8151212997321313,Class,5,16
NICO,rabanser,grass,autumn,0.8866528558745191,0.5769230769230769,0.7317879663987981,Synthetic,5,16
NICO,rabanser,grass,autumn,0.8866528558745191,0.9871794871794872,0.9369161715270031,Temporal,5,16
NICO,rabanser,autumn,outdoor,0.9997715851987209,0.7435897435897436,0.8716806643942323,Unbiased,5,16
NICO,rabanser,autumn,outdoor,0.9997715851987209,0.15384615384615385,0.5768088695224374,Class,5,16
NICO,rabanser,autumn,outdoor,0.9997715851987209,0.10256410256410253,0.5511678438814117,Synthetic,5,16
NICO,rabanser,autumn,outdoor,0.9997715851987209,0.7564102564102564,0.8780909208044887,Temporal,5,16
NICO,rabanser,autumn,water,0.9996658870698296,0.7435897435897436,0.8716278153297866,Unbiased,5,16
NICO,rabanser,autumn,water,0.9996658870698296,0.15384615384615385,0.5767560204579918,Class,5,16
NICO,rabanser,autumn,water,0.9996658870698296,0.10256410256410253,0.551114994816966,Synthetic,5,16
NICO,rabanser,autumn,water,0.9996658870698296,0.7564102564102564,0.878038071740043,Temporal,5,16
NICO,rabanser,autumn,rock,0.9997529033852236,0.7435897435897436,0.8716713234874836,Unbiased,5,16
NICO,rabanser,autumn,rock,0.9997529033852236,0.15384615384615385,0.5767995286156887,Class,5,16
NICO,rabanser,autumn,rock,0.9997529033852236,0.10256410256410253,0.5511585029746631,Synthetic,5,16
NICO,rabanser,autumn,rock,0.9997529033852236,0.7564102564102564,0.8780815798977399,Temporal,5,16
NICO,rabanser,autumn,grass,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,autumn,grass,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,autumn,grass,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,autumn,grass,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
NICO,rabanser,autumn,autumn,1.0,0.7435897435897436,0.8717948717948718,Unbiased,5,16
NICO,rabanser,autumn,autumn,1.0,0.15384615384615385,0.5769230769230769,Class,5,16
NICO,rabanser,autumn,autumn,1.0,0.10256410256410253,0.5512820512820513,Synthetic,5,16
NICO,rabanser,autumn,autumn,1.0,0.7564102564102564,0.8782051282051282,Temporal,5,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.3333333333333333,0.6666666666666667,0.5,Unbiased,0,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.3333333333333333,0.8333333333333334,0.5833333333333334,Synthetic,0,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,0.3333333333333333,1.0,0.6666666666666666,Temporal,0,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.0,0.6666666666666667,0.33333333333333337,Unbiased,0,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.0,0.8333333333333334,0.4166666666666667,Synthetic,0,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,0.0,1.0,0.5,Temporal,0,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.047619047619047616,0.6666666666666667,0.3571428571428572,Unbiased,0,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.047619047619047616,0.8333333333333334,0.44047619047619047,Synthetic,0,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.047619047619047616,1.0,0.5238095238095238,Temporal,0,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6388888888888888,0.33333333333333337,0.4861111111111111,Unbiased,0,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6388888888888888,0.16666666666666663,0.40277777777777773,Synthetic,0,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,0.6388888888888888,0.0,0.3194444444444444,Temporal,0,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,0.33333333333333337,0.6666666666666667,Unbiased,0,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,0.16666666666666663,0.5833333333333333,Synthetic,0,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,0.0,0.5,Temporal,0,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.9523809523809523,0.33333333333333337,0.6428571428571428,Unbiased,0,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.9523809523809523,0.16666666666666663,0.5595238095238095,Synthetic,0,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.9523809523809523,0.0,0.47619047619047616,Temporal,0,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.6388888888888888,0.33333333333333337,0.4861111111111111,Unbiased,0,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.6388888888888888,0.16666666666666663,0.40277777777777773,Synthetic,0,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,0.6388888888888888,0.0,0.3194444444444444,Temporal,0,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.33333333333333337,0.6666666666666667,Unbiased,0,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.16666666666666663,0.5833333333333333,Synthetic,0,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.0,0.5,Temporal,0,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.9523809523809523,0.33333333333333337,0.6428571428571428,Unbiased,0,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.9523809523809523,0.16666666666666663,0.5595238095238095,Synthetic,0,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.9523809523809523,0.0,0.47619047619047616,Temporal,0,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Synthetic,5,16
Polyp,rabanser,EtisLaribDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Synthetic,5,16
Polyp,rabanser,EtisLaribDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Unbiased,5,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Synthetic,5,16
Polyp,rabanser,EtisLaribDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Temporal,5,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Synthetic,5,16
Polyp,rabanser,CVC-ClinicDB,EtisLaribDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Synthetic,5,16
Polyp,rabanser,CVC-ClinicDB,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Unbiased,5,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Synthetic,5,16
Polyp,rabanser,CVC-ClinicDB,EndoCV2020,0.09523809523809523,1.0,0.5476190476190477,Temporal,5,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,0.8333333333333334,0.9166666666666667,Synthetic,5,16
Polyp,rabanser,EndoCV2020,EtisLaribDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Unbiased,5,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,0.8333333333333334,0.9166666666666667,Synthetic,5,16
Polyp,rabanser,EndoCV2020,CVC-ClinicDB,1.0,1.0,1.0,Temporal,5,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.8571428571428571,1.0,0.9285714285714286,Unbiased,5,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.8571428571428571,0.8333333333333334,0.8452380952380952,Synthetic,5,16
Polyp,rabanser,EndoCV2020,EndoCV2020,0.8571428571428571,1.0,0.9285714285714286,Temporal,5,16
OfficeHome,rabanser,Clipart,Clipart,1.0,1.0,1.0,Unbiased,0,32
OfficeHome,rabanser,Clipart,Art,0.0,1.0,0.5,Unbiased,0,32
OfficeHome,rabanser,Clipart,Product,0.7407407407407407,1.0,0.8703703703703703,Unbiased,0,32
OfficeHome,rabanser,Art,Clipart,1.0,0.5925925925925926,0.7962962962962963,Unbiased,0,32
OfficeHome,rabanser,Art,Art,1.0,0.5925925925925926,0.7962962962962963,Unbiased,0,32
OfficeHome,rabanser,Art,Product,1.0,0.5925925925925926,0.7962962962962963,Unbiased,0,32
OfficeHome,rabanser,Product,Clipart,1.0,0.8888888888888888,0.9444444444444444,Unbiased,0,32
OfficeHome,rabanser,Product,Art,0.5333333333333333,0.8888888888888888,0.711111111111111,Unbiased,0,32
OfficeHome,rabanser,Product,Product,1.0,0.8888888888888888,0.9444444444444444,Unbiased,0,32
OfficeHome,rabanser,Art,Art,0.75,0.7037037037037037,0.7268518518518519,Unbiased,5,32
OfficeHome,rabanser,Art,Art,0.75,0.40740740740740744,0.5787037037037037,Class,5,32
OfficeHome,rabanser,Art,Art,0.75,0.11111111111111116,0.4305555555555556,Synthetic,5,32
OfficeHome,rabanser,Art,Art,0.75,0.5925925925925926,0.6712962962962963,Temporal,5,32
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.7037037037037037,0.8472222222222222,Unbiased,5,32
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.40740740740740744,0.6990740740740741,Class,5,32
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.11111111111111116,0.5509259259259259,Synthetic,5,32
OfficeHome,rabanser,Art,Clipart,0.9907407407407407,0.5925925925925926,0.7916666666666666,Temporal,5,32
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.7037037037037037,0.7037037037037037,Unbiased,5,32
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.40740740740740744,0.5555555555555556,Class,5,32
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.11111111111111116,0.40740740740740744,Synthetic,5,32
OfficeHome,rabanser,Art,Product,0.7037037037037037,0.5925925925925926,0.6481481481481481,Temporal,5,32
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Unbiased,5,32
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.962962962962963,0.5648148148148149,Class,5,32
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,0.5185185185185186,0.3425925925925926,Synthetic,5,32
OfficeHome,rabanser,Clipart,Art,0.16666666666666666,1.0,0.5833333333333334,Temporal,5,32
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,1.0,0.962962962962963,Unbiased,5,32
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,0.962962962962963,0.9444444444444444,Class,5,32
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,0.5185185185185186,0.7222222222222223,Synthetic,5,32
OfficeHome,rabanser,Clipart,Clipart,0.9259259259259259,1.0,0.962962962962963,Temporal,5,32
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,1.0,0.6898148148148149,Unbiased,5,32
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,0.962962962962963,0.6712962962962963,Class,5,32
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,0.5185185185185186,0.4490740740740741,Synthetic,5,32
OfficeHome,rabanser,Clipart,Product,0.37962962962962965,1.0,0.6898148148148149,Temporal,5,32
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.2962962962962963,0.28148148148148144,Unbiased,5,32
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.5925925925925926,0.4296296296296296,Class,5,32
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.8888888888888888,0.5777777777777777,Synthetic,5,32
OfficeHome,rabanser,Product,Art,0.26666666666666666,0.40740740740740744,0.337037037037037,Temporal,5,32
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.2962962962962963,0.15277777777777776,Unbiased,5,32
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.5925925925925926,0.30092592592592593,Class,5,32
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.8888888888888888,0.44907407407407407,Synthetic,5,32
OfficeHome,rabanser,Product,Clipart,0.009259259259259259,0.40740740740740744,0.20833333333333334,Temporal,5,32
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.2962962962962963,0.2962962962962963,Unbiased,5,32
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.5925925925925926,0.4444444444444444,Class,5,32
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.8888888888888888,0.5925925925925926,Synthetic,5,32
OfficeHome,rabanser,Product,Product,0.2962962962962963,0.40740740740740744,0.35185185185185186,Temporal,5,32
Office31,rabanser,dslr,dslr,0.9596774193548387,0.8823529411764706,0.9210151802656547,Unbiased,0,32
Office31,rabanser,dslr,dslr,0.9596774193548387,0.5882352941176471,0.7739563567362429,Class,0,32
Office31,rabanser,dslr,dslr,0.9596774193548387,0.4117647058823529,0.6857210626185959,Synthetic,0,32
Office31,rabanser,dslr,dslr,0.9596774193548387,0.8823529411764706,0.9210151802656547,Temporal,0,32
Office31,rabanser,dslr,webcam,0.9336734693877551,0.8823529411764706,0.9080132052821128,Unbiased,0,32
Office31,rabanser,dslr,webcam,0.9336734693877551,0.5882352941176471,0.7609543817527011,Class,0,32
Office31,rabanser,dslr,webcam,0.9336734693877551,0.4117647058823529,0.672719087635054,Synthetic,0,32
Office31,rabanser,dslr,webcam,0.9336734693877551,0.8823529411764706,0.9080132052821128,Temporal,0,32
Office31,rabanser,webcam,dslr,0.9596774193548387,0.8823529411764706,0.9210151802656547,Unbiased,0,32
Office31,rabanser,webcam,dslr,0.9596774193548387,0.5882352941176471,0.7739563567362429,Class,0,32
Office31,rabanser,webcam,dslr,0.9596774193548387,0.4117647058823529,0.6857210626185959,Synthetic,0,32
Office31,rabanser,webcam,dslr,0.9596774193548387,0.8823529411764706,0.9210151802656547,Temporal,0,32
Office31,rabanser,webcam,webcam,0.9336734693877551,0.8823529411764706,0.9080132052821128,Unbiased,0,32
Office31,rabanser,webcam,webcam,0.9336734693877551,0.5882352941176471,0.7609543817527011,Class,0,32
Office31,rabanser,webcam,webcam,0.9336734693877551,0.4117647058823529,0.672719087635054,Synthetic,0,32
Office31,rabanser,webcam,webcam,0.9336734693877551,0.8823529411764706,0.9080132052821128,Temporal,0,32
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Unbiased,5,32
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Class,5,32
Office31,rabanser,webcam,webcam,0.9948979591836735,0.8823529411764706,0.938625450180072,Synthetic,5,32
Office31,rabanser,webcam,webcam,0.9948979591836735,1.0,0.9974489795918368,Temporal,5,32
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Unbiased,5,32
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,Class,5,32
Office31,rabanser,webcam,dslr,0.9919354838709677,0.8823529411764706,0.9371442125237192,Synthetic,5,32
